sample.date,sampler,growblk,variety,brix,ta,ph
13-10-21,TS,*17CAA,CAS,26,4.93,3.61
13-10-11,TS,*17CAD,CAS,25.1,6.9,3.25
13-10-17,RA,*17CAD,CAS,23,5.95,3.45
13-10-21,TS,*17CAD,CAS,24.7,4.79,3.68
13-09-23,RA,*17MEB,MER,24.1,5.72,3.4
13-09-30,TS,*17MEB,MER,23.7,6.73,3.23
13-10-07,TS,*17MEB,MER,24,7.74,3.16
13-09-23,RA,*17MEC,MER,24.3,5.65,3.4
13-09-30,TS,*17MEC,MER,24.3,5.61,3.36
13-10-07,TS,*17MEC,MER,25.4,5.37,3.37
13-08-23,RA,*17SBE,SBL,19.2,10.2,3.19
13-08-28,SF,*17SBE,SBL,20.2,9.38,3.24
13-09-19,RA,*18MEG,MER,22.3,6.72,3.25
13-09-25,TS,*18MEG,MER,23.4,6.63,3.29
13-10-04,TS,*18MEG,MER,23.7,6.63,3.27
13-09-12,TS,*18MEG,RSL,20.6,9.4,3.19
13-09-25,TS,*18MEH,MER,22.7,7.34,3.21
13-10-04,TS,*18MEH,MER,24.3,5.56,3.32
13-09-25,TS,*18MEI,MER,24,5.93,3.3
13-10-04,TS,*18MEI,MER,24.2,6.06,3.37
13-09-25,TS,*18MEJ,MER,24.3,5.45,3.37
13-10-04,TS,*18MEJ,MER,24.7,5.64,3.31
13-09-05,RA,*18PGA,PGR,20.1,7.32,3.16
13-09-11,RS,*18PGA,PGR,21.1,6.58,3.22
13-09-17,RA,*18PGA,PGR,22.9,6.91,3.18
13-08-23,RA,*18PGB,PGR,18,9.2,3.21
13-09-05,RA,*18PGB,PGR,21.3,7.49,3.16
13-09-11,RA,*18PGB,PGR,22.4,6.84,3.19
13-09-17,RA,*18PGB,PGR,22.1,7.51,3.16
13-09-05,RA,*18PGD,PGR,20.5,6.84,3.15
13-09-11,RA,*18PGD,PGR,21.3,6.43,3.21
13-09-17,RA,*18PGD,PGR,22.7,6.22,3.25
13-09-23,LW,*18PGD,PGR,22.7,5.47,3.27
13-09-05,RA,*18PGE,PGR,20.2,8.48,3.08
13-09-11,RA,*18PGE,PGR,20.9,7.37,3.12
13-09-17,RA,*18PGE,PGR,22.6,7.09,3.13
13-09-23,LW,*18PGE,PGR,23,6.79,3.18
13-09-12,RA,*18RSC,RSL,20.7,12.84,2.81
13-09-19,RA,*18RSC,RSL,20.7,11.03,2.93
13-09-25,TS,*18RSC,RSL,20.5,9.35,2.97
13-10-04,TS,*18RSC,RSL,21.5,8.65,3
13-09-12,RA,*18RSF,RSL,20.6,12.32,2.83
13-09-19,RA,*18RSF,RSL,20.9,10.46,2.96
13-09-25,TS,*18RSF,RSL,21.7,8.89,3.01
13-10-04,TS,*18RSF,RSL,22.1,8.63,3.01
13-09-12,RA,*18RSK,RSL,20.6,13.45,2.79
13-09-19,RA,*18RSK,RSL,21.1,11.57,2.85
13-09-25,TS,*18RSK,RSL,21.6,10.21,2.94
13-10-04,TS,*18RSK,RSL,20.8,9.02,3.04
13-09-19,LW,*19MEC,MER,23.4,7.59,3.2
13-09-26,LW,*19MEC,MER,23.1,7.11,3.28
13-10-04,LW,*19MEC,MER,22.7,7.06,3.24
13-10-11,LW,*19MEC,MER,24.6,6.06,3.33
13-09-19,LW,*19MED,MER,23.8,6.86,3.26
13-09-26,LW,*19MED,MER,24.4,6.1,3.32
13-10-04,LW,*19MED,MER,24.3,5.76,3.31
13-10-11,LW,*19MED,MER,25.5,5.44,3.36
13-09-12,LW,*19MEI,MER,24.4,5.61,3.5
13-09-19,LW,*19MEI,MER,25,4.72,3.53
13-09-26,LW,*19MEI,MER,24.8,4.59,3.52
13-10-04,LW,*19MEI,MER,25.1,4.25,3.53
13-10-11,LW,*19MEI,MER,26,4.03,3.62
13-09-12,LW,*19MEK,MER,23.5,6.06,3.41
13-09-19,LW,*19MEK,MER,24.5,5.49,3.43
13-09-26,LW,*19MEK,MER,24.7,5.37,3.44
13-10-04,LW,*19MEK,MER,24.9,4.7,3.5
13-10-11,LW,*19MEK,MER,25.4,4.59,3.52
13-09-19,LW,*19MEM,MER,24.5,6.41,3.33
13-09-26,LW,*19MEM,MER,25,6.34,3.31
13-10-01,LW,*19MEM,MER,25.5,5.53,3.44
13-10-08,LW,*19MEM,MER,25.2,5.54,3.42
13-09-19,LW,*19MEN,MER,24.9,6.19,3.37
13-09-26,LW,*19MEN,MER,25.3,5.85,3.35
13-10-04,LW,*19MEN,MER,25.3,5.8,3.4
13-10-11,LW,*19MEN,MER,26.1,5.33,3.46
13-08-29,RA,*19SBE,SBL,15.5,7.4,3.27
13-09-05,LW,*19SBE,SBL,19,6.69,3.17
13-09-12,LW,*19SBE,SBL,21.2,7.2,3.2
13-08-28,TS,*19SBG,SBL,19.8,6.05,3.3
13-09-05,LW,*19SBG,SBL,20.4,6.17,3.23
13-08-23,LW,*19SBJ,SBL,19.2,7.2,3.39
13-08-28,TS,*19SBJ,SBL,19,6.9,3.28
13-09-05,LW,*19SBJ,SBL,21,6.9,3.25
13-08-28,TS,*19SBL,SBL,19.2,6.43,3.32
13-09-05,LW,*19SBL,SBL,20,7.1,3.2
13-08-28,TS,*19SBO,SBL,19.5,6.2,3.3
13-09-05,LW,*19SBO,SBL,22.6,6.81,3.25
13-08-29,RA,*19SBQ,SBL,15.9,7,3.35
13-09-05,LW,*19SBQ,SBL,19.8,7.46,3.2
13-09-12,LW,*19SBQ,SBL,20.4,7.84,3.21
13-08-29,RA,*19SBR,SBL,19.2,8.5,3.31
13-09-05,LW,*19SBR,SBL,20.4,8.44,3.18
13-09-19,LW,*19VIA,VIO,22.2,7.77,3.26
13-09-26,LW,*19VIA,VIO,23,7.01,3.26
13-10-04,LW,*19VIA,VIO,22.9,6.52,3.27
13-10-11,LW,*19VIA,VIO,23.7,6.63,3.38
13-10-18,LW,*19VIA,VIO,23.9,7.28,3.26
13-09-12,LW,*19VIF,VIO,19.7,9.87,3.2
13-09-19,LW,*19VIF,VIO,22.1,9.25,3.23
13-09-26,LW,*19VIF,VIO,24.8,7.91,3.28
13-10-04,LW,*19VIF,VIO,24.7,7.77,3.32
13-09-12,LW,*19VIH,VIO,22.2,7.49,3.33
13-09-19,LW,*19VIH,VIO,24.3,7.08,3.32
13-09-26,LW,*19VIH,VIO,26,6.46,3.36
13-10-04,LW,*19VIH,VIO,25.3,6.03,3.38
13-10-10,LW,*20CAA,CAS,24.3,7.51,3.33
13-10-17,RA,*20CAA,CAS,25.2,7.57,3.41
13-10-23,RA,*20CAA,CAS,25.1,5.32,3.63
13-10-16,TS,*20PVC,PVD,25,10.06,3.08
13-10-23,LW,*20PVC,PVD,25.9,7.2,3.52
13-10-02,RA,*20SZB,SHZ,23.2,7.14,3.35
13-10-10,LW,*20SZB,SHZ,24.9,6.45,3.34
13-10-09,LW,*21CFF,CAF,26.1,5.88,3.31
13-10-16,LW,*21CFF,CAF,27.4,5.24,3.41
13-10-09,LW,*21CFG,CAF,26.4,6.46,3.34
13-10-16,LW,*21CFG,CAF,27.4,5.24,3.41
13-10-16,TS,*21PVA,PVD,24.1,10.78,3.12
13-10-23,LW,*21PVA,PVD,25.6,7.31,3.54
13-10-16,TS,*21PVB,PVD,25,9.33,3.21
13-10-23,LW,*21PVB,PVD,25.6,7.01,3.54
13-10-16,TS,*21PVC,PVD,25.4,9.25,3.26
13-10-23,LW,*21PVC,PVD,26.4,6.74,3.6
13-10-16,TS,*21PVD,PVD,25.7,9.5,3.22
13-10-23,LW,*21PVD,PVD,26.4,6.74,3.6
13-08-26,TS,*21SBE,SBL,18.7,9,3.12
13-09-03,LW,*21SBE,SBL,22.9,8.73,3.11
13-09-30,RA,*22PBJ,PBL,22.5,10.6,2.95
13-09-30,RA,*22PBL,PBL,22.5,10.6,2.95
13-09-30,RA,*22PBN,PBL,22.5,10.6,2.95
13-09-30,RA,*22PBP,PBL,22.5,10.6,2.95
13-09-30,RA,*22PGF,PGR,23.7,10.3,3.06
13-09-30,RA,*22PNA,PNN,20.9,9.56,3.03
13-10-07,TS,*22PNA,PNN,21.9,10.49,2.95
13-10-15,TS,*22PNA,PNN,20.5,9.48,2.96
13-10-21,TS,*22PNA,PNN,23,8.25,3.14
13-09-30,RA,*22PNB,PNN,21.8,9.85,3
13-10-07,TS,*22PNB,PNN,22.2,10.18,2.95
13-10-15,TS,*22PNB,PNN,22.5,10.94,2.9
13-10-21,TS,*22PNB,PNN,23.5,8.23,3.21
13-09-30,RA,*22PNC,PNN,23.4,9.94,3.06
13-09-30,RA,*22PND,PNN,22.7,10.59,3
13-10-07,TS,*22PND,PNN,23.8,11.07,2.95
13-10-15,TS,*22PND,PNN,24.4,11.15,2.95
13-10-21,TS,*22PND,PNN,25.3,8.39,3.23
13-09-30,RA,*22PNE,PNN,22.9,12.01,3.03
13-10-07,TS,*22PNE,PNN,23.7,13.58,2.88
13-10-15,TS,*22PNE,PNN,24.1,13.37,2.89
13-10-21,TS,*22PNE,PNN,25.5,10.59,3.13
13-09-30,RA,*22PNG,PNN,23,8.84,3.1
13-10-07,TS,*22PNG,PNN,24,10.68,2.99
13-09-30,RA,*22PNH,PNN,23.2,9.67,3.03
13-10-07,TS,*22PNH,PNN,23.7,10.3,3.01
13-09-30,RA,*22PNI,PNN,22.8,10.68,3.09
13-10-07,TS,*22PNI,PNN,23.1,10.48,3.06
13-10-15,TS,*22PNI,PNN,24,11.32,2.94
13-09-30,RA,*22PNK,PNN,21.7,10.08,2.99
13-09-30,RA,*22PNO,PNN,21.7,10.08,2.99
13-09-30,RA,*22PNR,PNN,21.7,10.08,2.99
13-10-10,,*22RSQ,RSL,21.7,14.77,2.6
13-10-10,,*22RSS,RSL,20,13.69,2.8
13-10-07,LW,*23MEA,MER,24.6,7.3,3.38
13-10-15,LW,*23MEA,MER,25.4,6.94,3.48
13-10-07,LW,*23MEB,MER,24.6,7.3,3.38
13-10-15,LW,*23MEB,MER,25.4,6.94,3.48
13-09-26,TS,*23MEC,MER,22.8,7.47,3.37
13-10-07,LW,*23MEC,MER,24.4,6.89,3.44
13-10-15,LW,*23MEC,MER,25.5,6.65,3.49
13-09-26,LW,*23MED,MER,23.7,7.29,3.39
13-10-07,LW,*23MED,MER,25,7,3.45
13-10-15,LW,*23MED,MER,25.9,6.66,3.51
13-10-07,LW,*23MEE,MER,24.6,7.3,3.38
13-10-15,LW,*23MEE,MER,25.4,6.94,3.48
13-10-07,LW,*23MEF,MER,24.6,7.3,3.38
13-10-15,LW,*23MEF,MER,25.4,6.94,3.48
13-10-07,LW,*23MEG,MER,24.4,6.89,3.44
13-10-15,LW,*23MEG,MER,25.5,6.65,3.49
13-10-07,LW,*23MEH,MER,25,7,3.45
13-10-15,LW,*23MEH,MER,25.9,6.66,3.51
13-10-07,LW,*23MEI,MER,24.2,7.06,3.51
13-10-15,LW,*23MEI,MER,24.9,7.28,3.53
13-10-07,LW,*23MEJ,MER,23.4,6.78,3.46
13-10-15,LW,*23MEJ,MER,24.4,6.64,3.51
13-09-30,RA,*24PNA,PNN,23.6,11.3,3.11
13-09-18,MD,*25PNA,PNN,22.3,8.81,3.15
13-09-30,RA,*25PNA,PNN,24,7.85,3.21
13-10-07,TS,*25PNA,PNN,25,7.97,3.21
13-09-18,MD,*25PNB,PNN,22.3,8.81,3.15
13-09-30,RA,*25PNB,PNN,24,7.85,3.21
13-10-07,TS,*25PNB,PNN,25,7.97,3.21
13-10-18,TS,*26CAB,CAS,22.9,9.87,3.11
13-10-24,RA,*26CAB,CAS,21.9,6.98,3.48
13-09-24,RA,*26CBD,CBL,18.9,12.12,2.95
13-10-04,RA,*26CBD,CBL,21.7,11.57,3
13-10-11,RA,*26CBD,CBL,20.5,11.55,2.96
13-10-18,TS,*26CBD,CBL,23.5,11.46,3
13-09-17,LW,*26CHC,CHD,21.6,8.33,3.24
13-09-24,LW,*26CHC,CHD,21.2,8.57,3.25
13-10-04,RA,*26CHC,CHD,23.7,7.17,3.34
13-10-04,RA,*26CHC,CHD,22.3,7.6,3.32
13-09-17,LW,*26CHE,CHD,21.4,8.87,3.29
13-09-24,RA,*26CHE,CHD,21.4,9.91,3.29
13-10-04,RA,*26CHE,CHD,23.5,8.29,3.4
13-10-04,RA,*26CHE,CHD,22.6,9.36,3.38
13-09-17,LW,*26CHH,CHD,21.7,9.46,3.24
13-09-24,RA,*26CHH,CHD,21.1,8.83,3.27
13-10-04,RA,*26CHH,CHD,22.9,7.78,3.31
13-10-11,RA,*26CHH,CHD,23.3,8.48,3.29
13-10-11,RA,*26MEA,MER,22.5,9.9,3.15
13-10-18,TS,*26MEA,MER,22.1,10.44,3.09
13-10-11,RA,*26MED,MER,22.4,8.46,3.26
13-10-18,TS,*26MED,MER,23.3,7.71,3.26
13-10-11,RA,*26MEF,MER,23.2,9.6,3.16
13-10-18,TS,*26MEF,MER,24.7,8.73,3.24
13-10-11,RA,*26MEG,MER,23.3,9.06,3.27
13-10-18,TS,*26MEG,MER,25.5,7.75,3.31
13-10-18,TS,*27ALD,ALI,23,12.1,3.12
13-10-24,RA,*27ALD,ALI,23.4,11.03,3.46
13-10-18,TS,*27CAA,CAS,23.9,10.73,3.13
13-10-24,RA,*27CAA,CAS,24,7.02,3.52
13-10-29,RA,*27CAA,CAS,24.7,6.27,3.5
13-10-18,TS,*27CAE,CAS,22.6,12.7,3.02
13-10-24,RA,*27CAE,CAS,23.5,8.93,3.37
13-10-18,TS,*27CAH,CAS,23.6,9.84,3.19
13-10-18,TS,*27CFC,CAF,22.6,9.3,3.18
13-10-24,RA,*27CFC,CAF,23,6.52,3.36
13-10-18,TS,*27CFG,CAF,22.6,8.83,3.2
13-10-24,RA,*27CFG,CAF,23.1,5.68,3.42
13-09-17,LW,*27CHB,CHD,21.3,10.15,3.14
13-09-24,LW,*27CHB,CHD,22.3,9.57,3.23
13-10-04,RA,*27CHB,CHD,22.8,9.46,3.22
13-10-11,RA,*27CHB,CHD,24.4,8.54,3.25
13-10-18,TS,*27CHB,CHD,24.9,9.62,3.27
13-10-11,RA,*27GAG,GAM,23.6,11.71,3.15
13-10-18,TS,*27GAG,GAM,24.5,10.4,3.14
13-10-24,RA,*27GAG,GAM,24.9,8.97,3.31
13-10-04,RA,*27MEF,MER,23.8,8.29,3.23
13-10-11,RA,*27MEF,MER,23.9,8,3.21
13-10-18,TS,*27MEF,MER,26.3,8.39,3.24
13-10-24,RA,*27MEF,MER,27.1,5.91,3.48
13-10-02,LW,*28MEA,MER,25.6,5.98,3.41
13-09-25,RA,*28MEB,MER,25,6.51,3.43
13-10-02,LW,*28MEB,MER,25.7,6.1,3.4
13-09-25,RA,*28MEE,MER,25.7,6.05,3.42
13-10-02,LW,*28MEE,MER,26.2,5.92,3.39
13-09-25,RA,*28MEF,MER,24.8,5.95,3.38
13-10-02,RA,*28MEF,MER,25.2,6.33,3.39
13-08-26,RA,*28PGG,PGR,18.2,6.4,3.3
13-09-03,SF,*28PGG,PGR,20,5.83,3.24
13-09-10,LW,*28PGG,PGR,20.9,6.4,3.22
13-09-18,VF,*28PGG,PGR,23.3,5.69,3.33
13-09-23,LW,*28PGG,PGR,24.2,5.56,3.29
13-10-02,RA,*28SZC,SHZ,25.4,7.15,3.4
13-10-10,LW,*28SZC,SHZ,26.3,6.96,3.39
13-10-17,RA,*28SZC,SHZ,27.1,6.43,3.44
13-10-02,RA,*28SZD,SHZ,25.8,7.25,3.35
13-10-10,LW,*28SZD,SHZ,26,7.27,3.33
13-10-17,RA,*28SZD,SHZ,26.4,6.92,3.39
13-09-10,VF,BR1GWA,GZT,19.3,6.47,3.48
13-09-18,LW,BR1GWA,GZT,20.6,5.34,3.56
13-09-24,LW,BR1GWA,GZT,22.4,5.17,3.61
13-09-10,VF,BR1PGB,PGR,17.8,7.79,3.24
13-09-18,LW,BR1PGB,PGR,19.7,7.69,3.26
13-09-24,LW,BR1PGB,PGR,21.4,6.96,3.33
13-10-01,RA,BR1PGB,PGR,22.1,6.84,3.25
13-10-11,RA,BROMEB,MER,24.8,6.29,3.46
13-10-17,RA,BROMEB,MER,25.8,6.61,3.44
13-09-10,VF,BROPGC,PGR,18.9,7.41,3.22
13-09-18,LW,BROPGC,PGR,22.1,6.34,3.32
13-09-24,LW,BROPGC,PGR,22.8,6.59,3.35
13-09-10,VF,BROSBA,SBL,18.1,7.73,3.23
13-09-18,LW,BROSBA,SBL,21.1,7.86,3.25
13-09-24,LW,BROSBA,SBL,22,7.04,3.36
13-09-10,VF,BROSMD,SEM,17.4,6.93,3.19
13-09-18,LW,BROSMD,SEM,19.5,7.13,3.24
13-09-24,LW,BROSMD,SEM,20.4,7.46,3.24
13-10-07,RA,CHLCAD,CAS,22.9,8.98,3.25
13-10-15,RA,CHLCAD,CAS,24.6,8.21,3.3
13-09-25,RA,CHLMEA,MER,22.4,8.3,3.24
13-10-07,RA,CHLMEA,MER,23.2,7.68,3.29
13-10-15,RA,CHLMEA,MER,24,7.17,3.3
13-10-07,RA,CHLSZC,SHZ,22.4,8.21,3.23
13-10-15,RA,CHLSZC,SHZ,23.1,7.86,3.32
13-10-21,LW,CHLSZC,SHZ,23.5,5.78,3.41
13-09-19,RA,CHLVIB,VIO,21.5,7.36,3.26
13-09-25,RA,CHLVIB,VIO,22.7,7.25,3.26
13-10-01,RA,CHLVIB,VIO,21.7,7.01,3.25
13-10-07,RA,CHLVIB,VIO,24.3,6.55,3.3
13-09-23,LW,CMAMEA,MER,24.3,6.8,3.34
13-10-01,RA,CMAMEA,MER,24.8,5.92,3.38
13-09-11,VF,CMAPGB,PGR,22.5,6.22,3.32
13-09-16,LW,CMAPGB,PGR,22.9,6.78,3.38
13-10-08,LW,GABCFE,CAF,23.1,5.94,3.26
13-10-15,RA,GABCFE,CAF,23.4,7.83,3.22
13-10-21,LW,GABCFE,CAF,24.3,5.12,3.44
13-10-29,RA,GABCFE,CAF,24.5,4.97,3.38
13-09-05,VF,GABCHA,CHD,21.2,8.14,3.15
13-09-12,LW,GABCHA,CHD,21.9,8.32,3.22
13-09-18,VF,GABCHA,CHD,23,7.35,3.25
13-09-05,VF,GABCHF,CHD,21,8.21,3.14
13-09-12,LW,GABCHF,CHD,21.7,7.8,3.2
13-09-18,VF,GABCHF,CHD,22.3,7.09,3.26
13-10-08,LW,GABMEB,MER,24.1,6.9,3.36
13-10-15,RA,GABMEB,MER,24.9,7.05,3.36
13-10-21,LW,GABMEB,MER,25.4,5.2,3.52
13-10-08,LW,GABMEC,MER,23.7,7.14,3.34
13-10-15,RA,GABMEC,MER,25.1,7.11,3.35
13-10-21,LW,GABMEC,MER,25.3,5.33,3.44
13-10-08,LW,GABMED,MER,23.2,8.39,3.17
13-10-15,RA,GABMED,MER,24.3,8.74,3.13
13-10-21,LW,GABMED,MER,25.6,5.04,3.51
13-09-11,RA,GGLCHA,CHD,19,10.18,3.14
13-09-18,LW,GGLCHA,CHD,20.8,9.12,3.21
13-09-24,RA,GGLCHA,CHD,20.3,9.12,3.28
13-10-01,RA,GGLCHA,CHD,20.8,8.74,3.29
13-10-07,RA,GGLCHA,CHD,21.4,8.93,3.31
13-10-15,RA,GGLCHA,CHD,21.9,9.06,3.34
13-09-24,RA,GGLMED,MER,22.3,7.44,3.27
13-10-07,RA,GGLMED,MER,23.5,7.61,3.24
13-10-15,RA,GGLMED,MER,25.2,6.74,3.32
13-09-11,RA,GGLPGC,PGR,19.8,7.88,3.23
13-09-18,LW,GGLPGC,PGR,21.8,7.79,3.23
13-09-24,RA,GGLPGC,PGR,21.7,7.23,3.21
13-10-01,RA,GGLPGC,PGR,22.7,7,3.21
13-09-11,RA,GGLSBB,SBL,19.4,10.64,3.09
13-09-18,LW,GGLSBB,SBL,21.5,11,3.12
13-09-24,RA,GGLSBB,SBL,21.6,9.87,3.14
13-10-01,RA,GGLSBB,SBL,20.5,7.62,3.21
13-10-07,RA,GGLSBB,SBL,20.6,9.07,3.14
13-10-15,RA,GGLSBB,SBL,22.3,7.75,3.24
13-09-11,VF,HGLCHD,CHD,19.9,11.24,3.06
13-09-18,RA,HGLCHD,CHD,21.7,9.86,3.16
13-09-24,RA,HGLCHD,CHD,22.2,9.25,3.22
13-10-01,RA,HGLCHD,CHD,22.7,8.78,3.24
13-09-24,RA,HGLMER,MER,22.7,7.77,3.31
13-10-07,RA,HGLMER,MER,23,7.34,3.4
13-10-15,RA,HGLMER,MER,23.9,6.89,3.44
13-10-21,JH,HGLMER,MER,25.1,5.52,3.52
13-09-11,VF,HGLPGR,PGR,21.3,10.1,3.11
13-09-18,RA,HGLPGR,PGR,23.4,8.48,3.26
13-10-07,TS,HINCHB,CHD,22.5,10.9,3.15
13-10-16,RA,HINCHB,CHD,23.2,11.46,3.19
13-10-07,TS,HINMEC,MER,23,10.27,3.16
13-10-16,RA,HINMEC,MER,26,8.64,3.26
13-10-07,TS,HINPGA,PGR,25.2,9.99,3.14
13-09-12,RA,HSDCHA,CHD,20.2,9.75,3.24
13-09-19,LW,HSDCHA,CHD,21.3,8.8,3.27
13-09-25,VF,HSDCHA,CHD,21.6,8.58,3.28
13-10-04,RA,HSDCHA,CHD,21.8,7.77,3.32
13-10-10,LW,HSDCHA,CHD,22.7,8.14,3.38
13-10-04,RA,HSDMEB,MER,22.2,8.5,3.28
13-10-10,LW,HSDMEB,MER,23.3,8.33,3.32
13-10-18,LW,HSDMEB,MER,24.9,8.74,3.28
13-10-23,RA,HSDMEB,MER,24.8,5.9,3.5
13-10-17,TS,HUGCAD,CAS,23.7,10.35,3.11
13-10-24,TS,HUGCAD,CAS,22.9,7.37,3.55
13-10-17,TS,HUGCAH,CAS,21.5,13.15,3.09
13-10-24,TS,HUGCAH,CAS,25,6.84,3.44
13-10-09,TS,HUGCFB,CAF,24.3,8.31,3.28
13-10-09,TS,HUGMEC,MER,25.1,6.72,3.38
13-10-09,TS,HUGMEE,MER,22.4,7.74,3.34
13-10-17,TS,HUGMEE,MER,22.6,10.39,3.18
13-10-24,TS,HUGMEE,MER,23.1,6.6,3.54
13-10-09,TS,HUGMEF,MER,24.5,7.92,3.23
13-10-09,TS,HUGMEI,MER,24.2,7.85,3.22
13-09-12,TS,JGLGWA,GZT,19.7,10.39,3.18
13-09-17,LW,JGLGWA,GZT,20.7,8.58,3.27
13-09-24,RA,JGLGWA,GZT,20.7,8.72,3.27
13-10-01,RA,JGLGWA,GZT,22.2,8.4,3.26
13-09-12,TS,JGLPGC,PGR,20.3,10.21,3.14
13-09-17,LW,JGLPGC,PGR,22.8,8.68,3.2
13-09-12,TS,JGLSBB,SBL,19.2,10.27,3.04
13-09-17,LW,JGLSBB,SBL,19.6,8.89,3.14
13-09-24,RA,JGLSBB,SBL,20.8,7.76,3.2
13-10-01,RA,JGLSBB,SBL,22.2,8.12,3.17
13-09-18,TS,MILRSA,RSL,18.9,12.94,2.87
13-10-04,TS,MILRSA,RSL,20.5,12.51,2.79
13-10-11,LW,MILRSA,RSL,22.3,11.79,2.94
13-10-18,LW,MILRSA,RSL,23,11.94,2.92
13-09-18,TS,MILRSB,RSL,18.7,13.32,2.84
13-10-04,TS,MILRSB,RSL,20.1,12.56,2.84
13-10-11,LW,MILRSB,RSL,21.9,12.1,2.91
13-10-18,LW,MILRSB,RSL,22.9,11.73,2.91
13-09-18,TS,MILRSC,RSL,18.9,12.92,2.83
13-10-04,TS,MILRSC,RSL,21.6,10.82,2.92
13-10-11,LW,MILRSC,RSL,21.6,12.82,2.9
13-10-18,LW,MILRSC,RSL,23.1,12.86,2.86
13-09-12,LW,RDHCHA,CHD,20.5,8.26,3.27
13-09-19,LW,RDHCHA,CHD,21.4,7.61,3.32
13-09-25,VF,RDHCHA,CHD,21.9,7.14,3.29
13-10-04,LW,RDHCHA,CHD,22.3,7.62,3.34
13-10-07,RA,RDHCHA,CHD,22.3,6.54,3.4
13-10-11,LW,RDHCHA,CHD,23.1,7.19,3.36
13-09-25,VF,RDHMEB,MER,22.2,6.76,3.34
13-10-04,LW,RDHMEB,MER,24,6.8,3.31
13-10-11,LW,RDHMEB,MER,24.1,6.74,3.37
13-10-17,RA,RDHMEB,MER,25,6.79,3.3
13-09-23,LW,SIDMER,MER,24.5,7.46,3.35
13-09-11,VF,SIDPGR,PGR,20.3,7.86,3.24
13-09-18,LW,SIDPGR,PGR,21.6,8.34,3.21
13-09-23,LW,SIDPGR,PGR,22.5,6.97,3.34
13-09-11,VF,SIDSBL,SBL,18.9,9.8,3.08
13-09-18,LW,SIDSBL,SBL,22.6,8.44,3.28
13-09-24,RA,SPEFOA,FOC,24.8,9.85,3.19
13-10-09,RA,SPEPGB,PGR,21.1,11.54,3.09
13-09-30,RA,SPEPGG,PGR,22.2,9.95,3.11
13-10-07,TS,SPEPGG,PGR,20.6,12.91,2.97
13-09-30,RA,SPEPGJ,PGR,19.6,12.13,2.95
13-10-07,TS,SPEPGJ,PGR,23.1,12.73,3.06
13-10-09,RA,SPEPGJ,PGR,21.8,11.78,2.98
