"","company","vineyard","block","variety","event","year","month","day","notes"
"587","SebastianFarms","SF16","J","Cabernet Sauvignon","13. 6 Leaves separated",2013,5,17,NA
"588","SebastianFarms","MH11","O","Chardonnay","26. Cap Fall Complete",2013,6,19,"(Retired Apr. 1St  2015)"
"589","SebastianFarms","SF10","AB","Viognier","26. Cap Fall Complete",2013,6,19,NA
"590","SebastianFarms","MH11","K","Gamay Noir","26. Cap Fall Complete",2013,6,19,"(Retired Apr. 1St  2015)"
"591","SebastianFarms","MH01","D","Merlot","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"592","SebastianFarms","MH09","D","Pinot Gris","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"593","SebastianFarms","MH09","D","Pinot Gris","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"594","SebastianFarms","MH09","D","Pinot Gris","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"595","SebastianFarms","MH09","D","Pinot Gris","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"596","SebastianFarms","MH09","D","Pinot Gris","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"597","SebastianFarms","MH09","D","Pinot Gris","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"598","SebastianFarms","MH09","D","Pinot Gris","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"599","SebastianFarms","MH09","D","Pinot Gris","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"600","SebastianFarms","MH01","D","Merlot","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"601","SebastianFarms","MH01","D","Merlot","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"602","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"603","SebastianFarms","MH01","D","Merlot","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"604","SebastianFarms","MH01","D","Merlot","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"605","SebastianFarms","MH01","D","Merlot","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"606","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"607","SebastianFarms","MH01","D","Merlot","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"608","SebastianFarms","MH01","D","Merlot","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"609","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"610","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"611","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"612","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"613","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"614","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"615","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"616","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"617","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"618","SebastianFarms","MH09","E","Shiraz","35. Veraison",2013,8,20,"(Retired Apr. 1St  2015)"
"619","SebastianFarms","SF16","K","Shiraz","36. Berries Int. Brix",2013,8,21,"(Retired Apr. 1St  2015)"
"620","SebastianFarms","SF18","C","Riesling","15. 8 Leaves separated",2014,2,6,NA
"621","SebastianFarms","SF18","F","Riesling","15. 8 Leaves separated",2014,2,6,"(Retired Apr. 1St  2015)"
"622","SebastianFarms","SF18","G","Merlot","17. 12 Leaves separated",2014,3,6,NA
"623","SebastianFarms","SF10","O","Sauvignon Blanc","2. Budswell",2014,4,21,NA
"624","SebastianFarms","SF10","Q","Chardonnay","4. Budburst",2014,4,23,"(Retired Apr. 1St  2015)"
"625","SebastianFarms","SF12","M","Pinot Blanc","3. Woolly Bud",2014,4,28,NA
"626","SebastianFarms","MH17","E","Sauvignon Blanc","3. Woolly Bud",2014,4,29,"(Retired Apr. 1St  2015)"
"627","SebastianFarms","MH11","O","Chardonnay","4. Budburst",2014,4,29,"(Retired Apr. 1St  2015)"
"628","SebastianFarms","SF10","X","Pinot Blanc","3. Woolly Bud",2014,4,30,NA
"629","SebastianFarms","SF10","W","Pinot Blanc","3. Woolly Bud",2014,5,1,NA
"630","SebastianFarms","SF10","L","Shiraz","3. Woolly Bud",2014,5,1,NA
"631","SebastianFarms","SF16","K","Shiraz","4. Budburst",2014,5,1,"(Retired Apr. 1St  2015)"
"632","SebastianFarms","SF10","M","Shiraz","3. Woolly Bud",2014,5,1,NA
"633","SebastianFarms","SF16","L","Shiraz","4. Budburst",2014,5,1,NA
"634","SebastianFarms","SF10","O","Sauvignon Blanc","3. Woolly Bud",2014,5,1,NA
"635","SebastianFarms","SF10","Q","Chardonnay","3. Woolly Bud",2014,5,1,"(Retired Apr. 1St  2015)"
"636","SebastianFarms","SF10","P","Chardonnay","3. Woolly Bud",2014,5,1,NA
"637","SebastianFarms","SF10","N","Cabernet Sauvignon","3. Woolly Bud",2014,5,1,"(Retired Mar.16  2016)"
"638","SebastianFarms","SF16","J","Cabernet Sauvignon","4. Budburst",2014,5,2,NA
"639","SebastianFarms","SF12","K","Shiraz","3. Woolly Bud",2014,5,2,NA
"640","SebastianFarms","SF12","L","Cabernet Sauvignon","3. Woolly Bud",2014,5,2,NA
"641","SebastianFarms","MH17","B","Merlot","3. Woolly Bud",2014,5,5,"(Retired Apr. 1St  2015)"
"642","SebastianFarms","MH17","C","Merlot","3. Woolly Bud",2014,5,5,"(Retired Apr. 1St  2015)"
"643","SebastianFarms","MH17","D","Cabernet Sauvignon","2. Budswell",2014,5,5,"(Retired Apr. 1St  2015)"
"644","SebastianFarms","MH11","W","Merlot","4. Budburst",2014,5,5,"(Retired Apr. 1St  2015)"
"645","SebastianFarms","MH11","Z","Merlot","3. Woolly Bud",2014,5,5,"(Retired Apr. 1St  2015)"
"646","SebastianFarms","SF10","B","Sauvignon Blanc","4. Budburst",2014,5,5,NA
"647","SebastianFarms","MH17","A","Cabernet Sauvignon","2. Budswell",2014,5,5,"(Retired Apr. 1St  2015)"
"648","SebastianFarms","MH01","H","Merlot","3. Woolly Bud",2014,5,6,"(Retired Apr. 1St  2015)"
"649","SebastianFarms","SF16","F","Semillon","4. Budburst",2014,5,7,NA
"650","SebastianFarms","SF16","F","Semillon","4. Budburst",2014,5,8,NA
"651","SebastianFarms","SF18","G","Merlot","4. Budburst",2014,5,8,NA
"652","SebastianFarms","MH11","A","Cabernet Sauvignon","9. 2-3 Leaves separated",2014,5,9,"(Retired Apr. 1St  2015)"
"653","SebastianFarms","MH09","E","Shiraz","9. 2-3 Leaves separated",2014,5,9,"(Retired Apr. 1St  2015)"
"654","SebastianFarms","MH09","C","Merlot","9. 2-3 Leaves separated",2014,5,9,"(Retired Apr. 1St  2015)"
"655","SebastianFarms","MH11","W","Merlot","9. 2-3 Leaves separated",2014,5,12,"(Retired Apr. 1St  2015)"
"656","SebastianFarms","MH11","K","Gamay Noir","12. Shoots 10cm",2014,5,12,"(Retired Apr. 1St  2015)"
"657","SebastianFarms","MH11","Z","Merlot","9. 2-3 Leaves separated",2014,5,12,"(Retired Apr. 1St  2015)"
"658","SebastianFarms","SF18","A","Pinot Gris","16. 10 Leaves separated",2014,6,2,NA
"659","SebastianFarms","SF18","B","Pinot Gris","16. 10 Leaves separated",2014,6,2,"(Retired Apr. 1St  2015)"
"660","SebastianFarms","SF18","I","Merlot","17. 12 Leaves separated",2014,6,3,"(Retired Apr. 1St  2015)"
"661","SebastianFarms","SF18","H","Merlot","17. 12 Leaves separated",2014,6,3,NA
"662","SebastianFarms","SF18","E","Pinot Gris","16. 10 Leaves separated",2014,6,3,NA
"663","SebastianFarms","SF18","G","Merlot","17. 12 Leaves separated",2014,6,3,NA
"664","SebastianFarms","MH09","E","Shiraz","15. 8 Leaves separated",2014,6,4,"(Retired Apr. 1St  2015)"
"665","SebastianFarms","MH01","H","Merlot","16. 10 Leaves separated",2014,6,4,"(Retired Apr. 1St  2015)"
"666","SebastianFarms","MH09","F","Petit Verdot","15. 8 Leaves separated",2014,6,4,"(Retired Apr. 1St  2015)"
"667","SebastianFarms","MH01","I","Cabernet Franc","18. 14 Leaves separated",2014,6,4,"(Retired Apr. 1St  2015)"
"668","SebastianFarms","MH01","F","Cabernet Franc","18. 14 Leaves separated",2014,6,4,"(Retired Apr. 1St  2015)"
"669","SebastianFarms","MH01","G","Merlot","15. 8 Leaves separated",2014,6,4,"(Retired Apr. 1St  2015)"
"670","SebastianFarms","MH11","X","Chardonnay","23. Full Bloom  50% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"671","SebastianFarms","MH17","A","Cabernet Sauvignon","21. 30% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"672","SebastianFarms","MH17","E","Sauvignon Blanc","21. 30% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"673","SebastianFarms","MH11","S","Pinot Blanc","23. Full Bloom  50% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"674","SebastianFarms","MH11","S","Pinot Blanc","23. Full Bloom  50% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"675","SebastianFarms","MH11","R","Cabernet Sauvignon","21. 30% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"676","SebastianFarms","MH11","Q","Cabernet Sauvignon","21. 30% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"677","SebastianFarms","MH11","P","Cabernet Sauvignon","21. 30% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"678","SebastianFarms","MH11","P","Cabernet Sauvignon","21. 30% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"679","SebastianFarms","MH11","O","Chardonnay","23. Full Bloom  50% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"680","SebastianFarms","MH11","M","Cabernet Franc","23. Full Bloom  50% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"681","SebastianFarms","MH11","G","Pinot Noir","23. Full Bloom  50% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"682","SebastianFarms","MH11","F","Pinot Noir","21. 30% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"683","SebastianFarms","MH11","X","Chardonnay","23. Full Bloom  50% Cap Fall",2014,6,9,"(Retired Apr. 1St  2015)"
"684","SebastianFarms","MH11","B","Cabernet Sauvignon","23. Full Bloom  50% Cap Fall",2014,6,10,"(Retired Apr. 1St  2015)"
"685","SebastianFarms","MH11","K","Gamay Noir","21. 30% Cap Fall",2014,6,10,"(Retired Apr. 1St  2015)"
"686","SebastianFarms","MH11","V","Merlot","23. Full Bloom  50% Cap Fall",2014,6,10,"(Retired Apr. 1St  2015)"
"687","SebastianFarms","MH11","A","Cabernet Sauvignon","23. Full Bloom  50% Cap Fall",2014,6,10,"(Retired Apr. 1St  2015)"
"688","SebastianFarms","MH11","K","Gamay Noir","21. 30% Cap Fall",2014,6,10,"(Retired Apr. 1St  2015)"
"689","SebastianFarms","MH27","D","Alicante Bouschet","20. 10% Cap Fall",2014,6,11,"(Retired Mar. 26Th  2015)"
"690","SebastianFarms","MH27","D","Alicante Bouschet","20. 10% Cap Fall",2014,6,11,"(Retired Mar. 26Th  2015)"
"691","SebastianFarms","MH27","E","Cabernet Sauvignon","21. 30% Cap Fall",2014,6,11,"(Retired Mar. 26Th  2015)"
"692","SebastianFarms","MH27","E","Cabernet Sauvignon","21. 30% Cap Fall",2014,6,11,"(Retired Mar. 26Th  2015)"
"693","SebastianFarms","MH27","H","Cabernet Sauvignon","21. 30% Cap Fall",2014,6,11,"(Retired Mar. 26Th  2015)"
"694","SebastianFarms","MH27","H","Cabernet Sauvignon","21. 30% Cap Fall",2014,6,11,"(Retired Mar. 26Th  2015)"
"695","SebastianFarms","MH27","C","Cabernet Franc","23. Full Bloom  50% Cap Fall",2014,6,11,"(Retired Mar. 26Th  2015)"
"696","SebastianFarms","MH27","C","Cabernet Franc","23. Full Bloom  50% Cap Fall",2014,6,11,"(Retired Mar. 26Th  2015)"
"697","SebastianFarms","MH27","B","Chardonnay","23. Full Bloom  50% Cap Fall",2014,6,12,"(Retired Mar. 26Th  2015)"
"698","SebastianFarms","MH27","B","Chardonnay","23. Full Bloom  50% Cap Fall",2014,6,12,"(Retired Mar. 26Th  2015)"
"699","SebastianFarms","MH27","F","Merlot","20. 10% Cap Fall",2014,6,12,"(Retired Mar. 26Th  2015)"
"700","SebastianFarms","MH27","A","Cabernet Sauvignon","21. 30% Cap Fall",2014,6,12,"(Retired Mar. 26Th  2015)"
"701","SebastianFarms","MH11","W","Merlot","23. Full Bloom  50% Cap Fall",2014,6,12,"(Retired Apr. 1St  2015)"
"702","SebastianFarms","MH27","G","Gamay Noir","21. 30% Cap Fall",2014,6,12,"(Retired Mar. 26Th  2015)"
"703","SebastianFarms","MH26","C","Chardonnay","23. Full Bloom  50% Cap Fall",2014,6,12,"(Retired Nov. 30  2014)"
"704","SebastianFarms","MH26","C","Chardonnay","23. Full Bloom  50% Cap Fall",2014,6,12,"(Retired Nov. 30  2014)"
"705","SebastianFarms","MH26","E","Chardonnay","23. Full Bloom  50% Cap Fall",2014,6,12,"(Retired Nov. 30  2014)"
"706","SebastianFarms","MH26","E","Chardonnay","23. Full Bloom  50% Cap Fall",2014,6,12,"(Retired Nov. 30  2014)"
"707","SebastianFarms","MH27","F","Merlot","20. 10% Cap Fall",2014,6,12,"(Retired Mar. 26Th  2015)"
"708","SebastianFarms","MH27","G","Gamay Noir","21. 30% Cap Fall",2014,6,12,"(Retired Mar. 26Th  2015)"
"709","SebastianFarms","MH27","G","Cabernet Franc","21. 30% Cap Fall",2014,6,12,"(Retired Mar. 26Th  2015)"
"710","SebastianFarms","MH04","C","Cabernet Franc","15. 8 Leaves separated",2014,6,12,"(Retired Apr. 1St  2015)"
"711","SebastianFarms","MH27","G","Cabernet Franc","21. 30% Cap Fall",2014,6,12,"(Retired Mar. 26Th  2015)"
"712","SebastianFarms","MH27","A","Cabernet Sauvignon","21. 30% Cap Fall",2014,6,12,"(Retired Mar. 26Th  2015)"
"713","SebastianFarms","MH01","E","Merlot","23. Full Bloom  50% Cap Fall",2014,6,17,"(Retired Apr. 1St  2015)"
"714","SebastianFarms","MH01","D","Merlot","25. 80% Caps Off",2014,6,17,"(Retired Apr. 1St  2015)"
"715","SebastianFarms","MH09","C","Merlot","25. 80% Caps Off",2014,6,17,"(Retired Apr. 1St  2015)"
"716","SebastianFarms","MH09","D","Pinot Gris","9. 2-3 Leaves separated",2014,6,17,"(Retired Apr. 1St  2015)"
"717","SebastianFarms","MH11","B","Cabernet Sauvignon","26. Cap Fall Complete",2014,6,19,"(Retired Apr. 1St  2015)"
"718","SebastianFarms","MH11","E","Chardonnay","26. Cap Fall Complete",2014,6,19,"(Retired Apr. 1St  2015)"
"719","SebastianFarms","MH11","I","Pinot Noir","27. Setting",2014,6,19,"(Retired Apr. 1St  2015)"
"720","SebastianFarms","MH11","A","Cabernet Sauvignon","26. Cap Fall Complete",2014,6,19,"(Retired Apr. 1St  2015)"
"721","SebastianFarms","SF16","A","Muscat Ottonel","16. 10 Leaves separated",2016,5,25,NA
"722","SebastianFarms","SF10","AA","Chardonnay","23. Full Bloom  50% Cap Fall",2016,5,25,NA
"723","SebastianFarms","SF16","KA","Shiraz","23. Full Bloom  50% Cap Fall",2016,5,27,NA
"724","SebastianFarms","SF16","G","Cabernet Franc","23. Full Bloom  50% Cap Fall",2016,5,27,NA
"725","SebastianFarms","SF16","J","Cabernet Sauvignon","23. Full Bloom  50% Cap Fall",2016,5,27,NA
"726","SebastianFarms","SF06","C","Shiraz","3. Woolly Bud",2017,4,28,"(Retired 28/07/2017)"
"727","SebastianFarms","SF06","J","Shiraz","3. Woolly Bud",2017,4,28,"(Retired 28/07/2017)"
"728","SebastianFarms","SF06","A","Shiraz","3. Woolly Bud",2017,4,28,"(Retired 28/07/2017)"
"729","SebastianFarms","SF12","EA","Cabernet Franc","3. Woolly Bud",2017,4,28,NA
"730","SebastianFarms","SF10","AB","Chardonnay","3. Woolly Bud",2017,4,28,NA
"731","SebastianFarms","SF10","AA","Chardonnay","3. Woolly Bud",2017,4,28,NA
"732","SebastianFarms","SF06","B","Shiraz","3. Woolly Bud",2017,4,28,"(Retired 28/07/2017)"
"733","SebastianFarms","SF16","L","Shiraz","3. Woolly Bud",2017,5,1,NA
"734","SebastianFarms","SF16","G","Cabernet Franc","3. Woolly Bud",2017,5,2,NA
"735","SebastianFarms","SF16","J","Cabernet Sauvignon","3. Woolly Bud",2017,5,2,NA
"736","SebastianFarms","SF16","F","Semillon","3. Woolly Bud",2017,5,2,NA
"737","SebastianFarms","SF16","A","Muscat Ottonel","3. Woolly Bud",2017,5,2,NA
"738","SebastianFarms","SF16","D","Riesling","3. Woolly Bud",2017,5,2,NA
"739","SebastianFarms","SF16","E","Semillon","3. Woolly Bud",2017,5,2,NA
"740","SebastianFarms","SF10","V","Pinot Gris","3. Woolly Bud",2017,5,2,NA
"741","SebastianFarms","SF16","M","Pinot Gris","3. Woolly Bud",2017,5,2,NA
"742","SebastianFarms","SF10","C","Pinot Gris","3. Woolly Bud",2017,5,3,NA
"743","SebastianFarms","SF10","C","Pinot Gris","3. Woolly Bud",2017,5,3,NA
"744","SebastianFarms","SF10","B","Sauvignon Blanc","3. Woolly Bud",2017,5,3,NA
"745","SebastianFarms","SF10","D","Pinot Gris","3. Woolly Bud",2017,5,3,NA
"746","SebastianFarms","SF10","D","Pinot Gris","3. Woolly Bud",2017,5,3,NA
"747","SebastianFarms","SF10","LA","Chardonnay","3. Woolly Bud",2017,5,4,NA
"748","SebastianFarms","SF10","M","Shiraz","3. Woolly Bud",2017,5,4,NA
"749","SebastianFarms","SF10","L","Shiraz","3. Woolly Bud",2017,5,4,NA
"750","SebastianFarms","SF10","K","Cabernet Sauvignon","3. Woolly Bud",2017,5,4,NA
"751","SebastianFarms","SF10","K","Cabernet Sauvignon","3. Woolly Bud",2017,5,4,NA
"752","SebastianFarms","SF10","J","Merlot","3. Woolly Bud",2017,5,4,NA
"753","SebastianFarms","SF10","I","Pinot Noir","3. Woolly Bud",2017,5,4,NA
"754","SebastianFarms","SF10","H","Pinot Noir","3. Woolly Bud",2017,5,4,NA
"755","SebastianFarms","SF10","G","Pinot Noir","3. Woolly Bud",2017,5,4,NA
"756","SebastianFarms","SF10","F","Riesling","3. Woolly Bud",2017,5,4,NA
"757","SebastianFarms","SF10","E","Cabernet Sauvignon","3. Woolly Bud",2017,5,4,NA
"758","SebastianFarms","SF18","H","Merlot","3. Woolly Bud",2017,5,5,NA
"759","SebastianFarms","SF16","CD","Sauvignon Blanc","9. 2-3 Leaves separated",2017,5,5,NA
"760","SebastianFarms","SF16","CA","Sauvignon Blanc","9. 2-3 Leaves separated",2017,5,5,NA
"761","SebastianFarms","SF16","I","Semillon","3. Woolly Bud",2017,5,5,NA
"762","SebastianFarms","SF18","I","Merlot","3. Woolly Bud",2017,5,5,NA
"763","SebastianFarms","SF18","J","Merlot","3. Woolly Bud",2017,5,5,NA
"764","SebastianFarms","SF10","R","Pinot Gris","3. Woolly Bud",2017,5,5,NA
"765","SebastianFarms","SF18","E","Pinot Gris","3. Woolly Bud",2017,5,5,NA
"766","SebastianFarms","SF10","QB","Chardonnay","3. Woolly Bud",2017,5,5,NA
"767","SebastianFarms","SF06","P","Cabernet Sauvignon","3. Woolly Bud",2017,5,5,NA
"768","SebastianFarms","SF10","S","Pinot Blanc","3. Woolly Bud",2017,5,5,NA
"769","SebastianFarms","SF16","CC","Sauvignon Blanc","9. 2-3 Leaves separated",2017,5,5,NA
"770","SebastianFarms","SF16","H","Merlot","3. Woolly Bud",2017,5,5,NA
"771","SebastianFarms","SF10","O","Sauvignon Blanc","3. Woolly Bud",2017,5,5,NA
"772","SebastianFarms","SF10","U","Riesling","3. Woolly Bud",2017,5,5,NA
"773","SebastianFarms","SF12","J","Sauvignon Blanc","4. Budburst",2017,5,5,NA
"774","SebastianFarms","SF10","Y","Shiraz","3. Woolly Bud",2017,5,5,NA
"775","SebastianFarms","SF12","H","Pinot Noir","3. Woolly Bud",2017,5,5,NA
"776","SebastianFarms","SF16","CE","Sauvignon Blanc","9. 2-3 Leaves separated",2017,5,5,NA
"777","SebastianFarms","SF18","F","Riesling","3. Woolly Bud",2017,5,5,NA
"778","SebastianFarms","SF18","B","Pinot Gris","3. Woolly Bud",2017,5,5,NA
"779","SebastianFarms","SF12","D","Cabernet Sauvignon","4. Budburst",2017,5,5,NA
"780","SebastianFarms","SF06","M","Cabernet Sauvignon","4. Budburst",2017,5,5,NA
"781","SebastianFarms","SF16","CB","Sauvignon Blanc","9. 2-3 Leaves separated",2017,5,5,NA
"782","SebastianFarms","SF10","AB","Viognier","4. Budburst",2017,5,9,NA
"783","SebastianFarms","SF06","K","Cabernet Franc","4. Budburst",2017,5,9,NA
"784","SebastianFarms","SF10","AA","Viognier","4. Budburst",2017,5,9,NA
"785","SebastianFarms","SF10","NB","Cabernet Sauvignon","3. Woolly Bud",2017,5,10,NA
"786","SebastianFarms","SF10","NA","Cabernet Sauvignon","3. Woolly Bud",2017,5,10,NA
"787","SebastianFarms","SF12","F","Riesling","4. Budburst",2017,5,10,NA
"788","SebastianFarms","SF12","P","Riesling","4. Budburst",2017,5,10,NA
"789","SebastianFarms","SF12","O","Pinot Noir","4. Budburst",2017,5,10,NA
"790","SebastianFarms","SF10","C","Pinot Gris","4. Budburst",2018,4,29,NA
"791","SebastianFarms","SF10","D","Pinot Gris","4. Budburst",2018,4,29,NA
"792","SebastianFarms","SF18","B","Pinot Gris","3. Woolly Bud",2018,5,22,NA
"793","SebastianFarms","SF16","KA","Shiraz","19. 16 Leaves Begin Flowering",2018,5,27,NA
"794","SebastianFarms","SF06","A","Shiraz","19. 16 Leaves Begin Flowering",2018,5,27,NA
"795","SebastianFarms","SF06","A","Shiraz","19. 16 Leaves Begin Flowering",2018,5,27,NA
"796","SebastianFarms","SF06","B","Shiraz","19. 16 Leaves Begin Flowering",2018,5,27,NA
"797","SebastianFarms","SF06","B","Shiraz","19. 16 Leaves Begin Flowering",2018,5,27,NA
"798","SebastianFarms","SF06","C","Shiraz","19. 16 Leaves Begin Flowering",2018,5,27,NA
"799","SebastianFarms","SF06","C","Shiraz","19. 16 Leaves Begin Flowering",2018,5,27,NA
"800","SebastianFarms","SF06","D","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"801","SebastianFarms","SF06","D","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"802","SebastianFarms","SF06","E","Viognier","19. 16 Leaves Begin Flowering",2018,5,27,NA
"803","SebastianFarms","SF06","E","Viognier","19. 16 Leaves Begin Flowering",2018,5,27,NA
"804","SebastianFarms","SF06","F","Pinot Gris","19. 16 Leaves Begin Flowering",2018,5,27,NA
"805","SebastianFarms","SF06","F","Pinot Gris","19. 16 Leaves Begin Flowering",2018,5,27,NA
"806","SebastianFarms","SF06","G","Chardonnay","19. 16 Leaves Begin Flowering",2018,5,27,NA
"807","SebastianFarms","SF06","G","Chardonnay","19. 16 Leaves Begin Flowering",2018,5,27,NA
"808","SebastianFarms","SF06","H","Pinot Gris","19. 16 Leaves Begin Flowering",2018,5,27,NA
"809","SebastianFarms","SF06","H","Pinot Gris","19. 16 Leaves Begin Flowering",2018,5,27,NA
"810","SebastianFarms","SF06","I","Pinot Gris","19. 16 Leaves Begin Flowering",2018,5,27,NA
"811","SebastianFarms","SF06","I","Pinot Gris","19. 16 Leaves Begin Flowering",2018,5,27,NA
"812","SebastianFarms","SF06","J","Pinot Gris","19. 16 Leaves Begin Flowering",2018,5,27,NA
"813","SebastianFarms","SF06","J","Pinot Gris","19. 16 Leaves Begin Flowering",2018,5,27,NA
"814","SebastianFarms","SF06","K","Cabernet Franc","19. 16 Leaves Begin Flowering",2018,5,27,NA
"815","SebastianFarms","SF06","K","Cabernet Franc","19. 16 Leaves Begin Flowering",2018,5,27,NA
"816","SebastianFarms","SF06","L","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"817","SebastianFarms","SF06","L","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"818","SebastianFarms","SF06","M","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"819","SebastianFarms","SF06","M","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"820","SebastianFarms","SF06","N","Sangiovese","19. 16 Leaves Begin Flowering",2018,5,27,NA
"821","SebastianFarms","SF06","N","Sangiovese","19. 16 Leaves Begin Flowering",2018,5,27,NA
"822","SebastianFarms","SF06","O","Barbera","19. 16 Leaves Begin Flowering",2018,5,27,NA
"823","SebastianFarms","SF06","O","Barbera","19. 16 Leaves Begin Flowering",2018,5,27,NA
"824","SebastianFarms","SF06","P","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"825","SebastianFarms","SF06","P","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"826","SebastianFarms","SF10","AA","Chardonnay","19. 16 Leaves Begin Flowering",2018,5,27,NA
"827","SebastianFarms","SF10","AA","Viognier","19. 16 Leaves Begin Flowering",2018,5,27,NA
"828","SebastianFarms","SF10","AB","Chardonnay","19. 16 Leaves Begin Flowering",2018,5,27,NA
"829","SebastianFarms","SF10","AB","Viognier","19. 16 Leaves Begin Flowering",2018,5,27,NA
"830","SebastianFarms","SF10","B","Sauvignon Blanc","19. 16 Leaves Begin Flowering",2018,5,27,NA
"831","SebastianFarms","SF10","C","Pinot Gris","19. 16 Leaves Begin Flowering",2018,5,27,NA
"832","SebastianFarms","SF10","D","Pinot Gris","19. 16 Leaves Begin Flowering",2018,5,27,NA
"833","SebastianFarms","SF10","E","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"834","SebastianFarms","SF10","F","Riesling","19. 16 Leaves Begin Flowering",2018,5,27,NA
"835","SebastianFarms","SF10","G","Pinot Noir","19. 16 Leaves Begin Flowering",2018,5,27,NA
"836","SebastianFarms","SF10","H","Pinot Noir","19. 16 Leaves Begin Flowering",2018,5,27,NA
"837","SebastianFarms","SF10","I","Pinot Noir","19. 16 Leaves Begin Flowering",2018,5,27,NA
"838","SebastianFarms","SF10","J","Merlot","19. 16 Leaves Begin Flowering",2018,5,27,NA
"839","SebastianFarms","SF10","K","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"840","SebastianFarms","SF10","L","Chardonnay","19. 16 Leaves Begin Flowering",2018,5,27,NA
"841","SebastianFarms","SF10","L","Shiraz","19. 16 Leaves Begin Flowering",2018,5,27,NA
"842","SebastianFarms","SF10","M","Shiraz","19. 16 Leaves Begin Flowering",2018,5,27,NA
"843","SebastianFarms","SF10","NA","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"844","SebastianFarms","SF10","NB","Cabernet Sauvignon","19. 16 Leaves Begin Flowering",2018,5,27,NA
"845","SebastianFarms","SF10","O","Sauvignon Blanc","19. 16 Leaves Begin Flowering",2018,5,27,NA
"846","SebastianFarms","SF10","P","Chardonnay","19. 16 Leaves Begin Flowering",2018,5,27,NA
