"company","vineyard","block","variety","year","month","day","event","dates","dayofyear"
"Arterra","HMV","T","Gewurtztraminer","2015",4,"16","budburst","2015-4-16","106"
"Arterra","Jentsch","A","Merlot","2015",4,"22","budburst","2015-4-22","112"
"Arterra","Jentsch","B","Pinot Noir","2015",4,"22","budburst","2015-4-22","112"
"Arterra","Jentsch","C","Pinot Gris","2015",4,"22","budburst","2015-4-22","112"
"Arterra","Jentsch","D","Gewurtztraminer","2015",4,"22","budburst","2015-4-22","112"
"Arterra","Jentsch","E","Cabernet Franc","2015",4,"20","budburst","2015-4-20","110"
"Arterra","JTV","A","Riesling","2015",4,"15","budburst","2015-4-15","105"
"Arterra","Larose","Souto - 1","Cabernet Franc","2015",4,"23","budburst","2015-4-23","113"
"Arterra","Larose","Souto - 2","Merlot","2015",4,"25","budburst","2015-4-25","115"
"Arterra","Larose","Souto - 4","Merlot","2015",4,"25","budburst","2015-4-25","115"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2015",4,"21","budburst","2015-4-21","111"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2015",4,"17","budburst","2015-4-17","107"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2015",4,"21","budburst","2015-4-21","111"
"Arterra","Larose","Thompson - 1","Petit Verdot","2015",4,"21","budburst","2015-4-21","111"
"Arterra","Larose","Thompson - 3","Merlot","2015",4,"23","budburst","2015-4-23","113"
"Arterra","Larose","Thompson - 5","Merlot","2015",4,"22","budburst","2015-4-22","112"
"Arterra","McIntyre","E","Sauvignon Blanc","2015",4,"11","budburst","2015-4-11","101"
"Arterra","McIntyre","F","Sauvignon Blanc","2015",4,"18","budburst","2015-4-18","108"
"Arterra","McIntyre","G","Gewurtztraminer","2015",4,"10","budburst","2015-4-10","100"
"Arterra","McIntyre","H","Pinot Gris","2015",4,"09","budburst","2015-4-09","099"
"Arterra","McIntyre","J","Chardonnay","2015",4,"09","budburst","2015-4-09","099"
"Arterra","McIntyre","K","Petit Verdot","2015",4,"08","budburst","2015-4-08","098"
"Arterra","McIntyre","L","Malbec","2015",4,"14","budburst","2015-4-14","104"
"Arterra","NK_MIP","A","Merlot","2015",4,"19","budburst","2015-4-19","109"
"Arterra","NK_MIP","B","Cabernet Sauvignon","2015",4,"17","budburst","2015-4-17","107"
"Arterra","NK_MIP","C","Shiraz","2015",4,"17","budburst","2015-4-17","107"
"Arterra","NK_MIP","D","Cabernet Franc","2015",4,"20","budburst","2015-4-20","110"
"Arterra","NK_MIP","E","Merlot","2015",4,"19","budburst","2015-4-19","109"
"Arterra","NK_MIP","F","Shiraz","2015",4,"15","budburst","2015-4-15","105"
"Arterra","NK_MIP","G","Merlot","2015",4,"20","budburst","2015-4-20","110"
"Arterra","Perfect Hedge","A","Viognier","2015",4,"20","budburst","2015-4-20","110"
"Arterra","Perfect Hedge","B","Malbec","2015",4,"16","budburst","2015-4-16","106"
"Arterra","Perfect Hedge","C","Shiraz","2015",4,"14","budburst","2015-4-14","104"
"Arterra","Perfect Hedge","D","Merlot","2015",4,"21","budburst","2015-4-21","111"
"Arterra","Perfect Hedge","E","Cabernet Sauvignon","2015",4,"20","budburst","2015-4-20","110"
"Arterra","Plut","A","Chardonnay","2015",4,"16","budburst","2015-4-16","106"
"Arterra","Plut","B","Pinot Gris","2015",4,"20","budburst","2015-4-20","110"
"Arterra","Plut","C","Malbec","2015",4,"16","budburst","2015-4-16","106"
"Arterra","Plut","D","Petit Verdot","2015",4,"20","budburst","2015-4-20","110"
"Arterra","Plut","G","Merlot","2015",4,"19","budburst","2015-4-19","109"
"Arterra","Plut","H","Merlot","2015",4,"22","budburst","2015-4-22","112"
"Arterra","Sumac","A","Gewurtztraminer","2015",4,"21","budburst","2015-4-21","111"
"Arterra","Sumac","B","Gewurtztraminer","2015",4,"21","budburst","2015-4-21","111"
"Arterra","Sumac","C","Riesling","2015",4,"19","budburst","2015-4-19","109"
"Arterra","Sumac","D","Pinot Noir","2015",4,"21","budburst","2015-4-21","111"
"Arterra","Thomas","A","Viognier","2015",4,"14","budburst","2015-4-14","104"
"Arterra","Thomas","B","Chardonnay","2015",4,"23","budburst","2015-4-23","113"
"Arterra","Thomas","C","Pinot Gris","2015",4,"21","budburst","2015-4-21","111"
"Arterra","Thomas","D","Pinot Gris","2015",4,"18","budburst","2015-4-18","108"
"Arterra","Thomas","E","Chardonnay","2015",4,"23","budburst","2015-4-23","113"
"Arterra","Thomas","F","Chardonnay","2015",4,"27","budburst","2015-4-27","117"
"Arterra","Thomas","G","Pinot Gris","2015",4,"23","budburst","2015-4-23","113"
"Arterra","Thomas","H","Pinot Gris","2015",4,"16","budburst","2015-4-16","106"
"Arterra","Thomas","I","Chardonnay","2015",4,"19","budburst","2015-4-19","109"
"Arterra","Thomas","J","Pinot Gris","2015",4,"14","budburst","2015-4-14","104"
"Arterra","Thomas","L","Chardonnay","2015",4,"20","budburst","2015-4-20","110"
"Arterra","Thomas","M","Viognier","2015",4,"18","budburst","2015-4-18","108"
"Arterra","Thomas","N","Viognier","2015",4,"23","budburst","2015-4-23","113"
"Arterra","Thomas","O","Pinot Gris","2015",4,"19","budburst","2015-4-19","109"
"Arterra","Thomas","P","Pinot Gris","2015",4,"29","budburst","2015-4-29","119"
"Arterra","Thomas","Q","Pinot Gris","2015",4,"21","budburst","2015-4-21","111"
"Arterra","Thomas","R","Pinot Noir","2015",4,"24","budburst","2015-4-24","114"
"Arterra","Thomas","S","Pinot Gris","2015",4,"24","budburst","2015-4-24","114"
"Arterra","Thomas ","K","Chardonnay","2015",4,"21","budburst","2015-4-21","111"
"Arterra","Whitetail","A","Semillon","2015",4,"20","budburst","2015-4-20","110"
"Arterra","Bearcub","A","Shiraz","2014",4,"24","budburst","2014-4-24","114"
"Arterra","Bearcub","B","Cabernet Sauvignon","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Bearcub","C","Cabernet Sauvignon","2014",5,"03","budburst","2014-5-03","123"
"Arterra","Bearcub","D","Cabernet Sauvignon","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Bearcub","E","Cabernet Sauvignon","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Bearcub","F","Shiraz","2014",4,"26","budburst","2014-4-26","116"
"Arterra","Bearcub","G","Merlot","2014",5,"05","budburst","2014-5-05","125"
"Arterra","Bearcub","H","Merlot","2014",5,"06","budburst","2014-5-06","126"
"Arterra","Bearcub","I","Cabernet Franc","2014",4,"22","budburst","2014-4-22","112"
"Arterra","Bearcub","J","Shiraz","2014",4,"28","budburst","2014-4-28","118"
"Arterra","Bearcub","K","Zinfandel","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Bearcub","L","Pinot Noir","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Bearcub","M","Sauvignon Blanc","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Bearcub","N","Sauvignon Blanc","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Bearcub","O","Shiraz","2014",4,"26","budburst","2014-4-26","116"
"Arterra","Bearcub","P","Pinot Noir","2014",4,"26","budburst","2014-4-26","116"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Bearcub","R","Sauvignon Blanc","2014",4,"28","budburst","2014-4-28","118"
"Arterra","BSV1","4C","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","BSV1","4D","Chardonnay","2014",4,"30","budburst","2014-4-30","120"
"Arterra","BSV1","4F","Semillon","2014",4,"29","budburst","2014-4-29","119"
"Arterra","BSV1","4G","Cabernet Franc","2014",4,"29","budburst","2014-4-29","119"
"Arterra","BSV1","5A","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","BSV1","5B1","Malbec","2014",5,"03","budburst","2014-5-03","123"
"Arterra","BSV1","5B2","Zinfandel","2014",5,"02","budburst","2014-5-02","122"
"Arterra","BSV1","5B3","Tempranillo","2014",5,"03","budburst","2014-5-03","123"
"Arterra","BSV1","5C","Chardonnay","2014",4,"30","budburst","2014-4-30","120"
"Arterra","BSV2","A","Shiraz","2014",4,"29","budburst","2014-4-29","119"
"Arterra","BSV2","B","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","BSV2","C","Shiraz","2014",4,"29","budburst","2014-4-29","119"
"Arterra","BSV2","D","Cabernet Sauvignon","2014",4,"29","budburst","2014-4-29","119"
"Arterra","BSV2","E","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Bullpine","A","Merlot","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Bullpine","B","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Bullpine","C","Merlot","2014",5,"01","budburst","2014-5-01","121"
"Arterra","Bullpine","D","Merlot","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Bullpine","E","Shiraz","2014",4,"22","budburst","2014-4-22","112"
"Arterra","Bullpine","F","Merlot","2014",5,"01","budburst","2014-5-01","121"
"Arterra","Bullpine","G","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Bullpine","H","Shiraz","2014",4,"21","budburst","2014-4-21","111"
"Arterra","Bullpine","I","Viognier","2014",4,"27","budburst","2014-4-27","117"
"Arterra","Bullpine","J","Merlot","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Bullpine","K","Merlot","2014",5,"01","budburst","2014-5-01","121"
"Arterra","Bullpine","L","Shiraz","2014",4,"23","budburst","2014-4-23","113"
"Arterra","Bullpine","M","Cabernet Sauvignon","2014",4,"24","budburst","2014-4-24","114"
"Arterra","Bullpine","N","Pinot Noir","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Bullpine","O","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Bullpine","P","Cabernet Sauvignon","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Bullpine","R","Cabernet Sauvignon","2014",5,"01","budburst","2014-5-01","121"
"Arterra","Bullpine","S","Cabernet Sauvignon","2014",5,"01","budburst","2014-5-01","121"
"Arterra","Bullpine","T","Cabernet Sauvignon","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Bullpine","U","Merlot","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Bullpine","V","Cabernet Sauvignon","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Bullpine","W","Cabernet Sauvignon","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Bullpine","X","Pinot Noir","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Bullpine","Y","Sauvignon Blanc","2014",5,"01","budburst","2014-5-01","121"
"Arterra","Bullpine","Z1","Merlot","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Bullpine","Z2","Shiraz","2014",4,"28","budburst","2014-4-28","118"
"Arterra","Dark_Horse","A","Tempranillo","2014",5,"04","budburst","2014-5-04","124"
"Arterra","Dark_Horse","B","Chardonnay","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Dark_Horse","C","Cabernet Sauvignon","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Dark_Horse","D","Cabernet Franc","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Dark_Horse","E","Chardonnay","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Dark_Horse","F","Merlot","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Dark_Horse","G","Pinot Noir","2014",5,"01","budburst","2014-5-01","121"
"Arterra","Dark_Horse","H","Riesling","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Dark_Horse","I","Pinot Blanc","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Dark_Horse","J","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Dark_Horse","K","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Dark_Horse","L","Muscat","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Dark_Horse","M","Marsanne","2014",4,"28","budburst","2014-4-28","118"
"Arterra","Dark_Horse","N","Chardonnay","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Driver","1","Merlot","2014",4,"26","budburst","2014-4-26","116"
"Arterra","Driver","2","Merlot","2014",4,"26","budburst","2014-4-26","116"
"Arterra","Driver","3","Shiraz","2014",4,"25","budburst","2014-4-25","115"
"Arterra","Fairbrother","1","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Fairbrother","2","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Fairbrother ","3","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","HMV","A","Fallow","2014",5,"05","budburst","2014-5-05","125"
"Arterra","HMV","B","Fallow","2014",4,"24","budburst","2014-4-24","114"
"Arterra","HMV","D","Fallow","2014",5,"03","budburst","2014-5-03","123"
"Arterra","HMV","E","Fallow","2014",4,"27","budburst","2014-4-27","117"
"Arterra","HMV","F1","Chardonnay","2014",4,"26","budburst","2014-4-26","116"
"Arterra","HMV","F2","Chardonnay","2014",4,"30","budburst","2014-4-30","120"
"Arterra","HMV","G1","Gewurtztraminer","2014",4,"26","budburst","2014-4-26","116"
"Arterra","HMV","G2","Gewurtztraminer","2014",4,"24","budburst","2014-4-24","114"
"Arterra","HMV","H","Chardonnay","2014",4,"25","budburst","2014-4-25","115"
"Arterra","HMV","J","Chardonnay","2014",4,"26","budburst","2014-4-26","116"
"Arterra","HMV","K","Gewurtztraminer","2014",4,"24","budburst","2014-4-24","114"
"Arterra","HMV","M","Muscat","2014",5,"03","budburst","2014-5-03","123"
"Arterra","HMV","N","Gamay Noir","2014",5,"01","budburst","2014-5-01","121"
"Arterra","HMV","O","Pinot Noir","2014",5,"01","budburst","2014-5-01","121"
"Arterra","HMV","P","Gewurtztraminer","2014",4,"30","budburst","2014-4-30","120"
"Arterra","HMV","Q","Gewurtztraminer","2014",4,"30","budburst","2014-4-30","120"
"Arterra","HMV","R","Pinot Blanc","2014",5,"01","budburst","2014-5-01","121"
"Arterra","HMV","S","Gewurtztraminer","2014",4,"30","budburst","2014-4-30","120"
"Arterra","HMV","T","Gewurtztraminer","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Jentsch","A","Merlot","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Jentsch","B","Pinot Noir","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Jentsch","C","Pinot Gris","2014",5,"04","budburst","2014-5-04","124"
"Arterra","Jentsch","D","Gewurtztraminer","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Jentsch","E","Cabernet Franc","2014",4,"25","budburst","2014-4-25","115"
"Arterra","JTV","A","Riesling","2014",4,"24","budburst","2014-4-24","114"
"Arterra","Larose","Souto - 1","Cabernet Franc","2014",5,"01","budburst","2014-5-01","121"
"Arterra","Larose","Souto - 2","Merlot","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Larose","Souto - 3","Merlot","2014",4,"27","budburst","2014-4-27","117"
"Arterra","Larose","Souto - 4","Merlot","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2014",4,"28","budburst","2014-4-28","118"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Larose","Thompson - 1","Petit Verdot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Larose","Thompson - 2","Malbec","2014",4,"26","budburst","2014-4-26","116"
"Arterra","Larose","Thompson - 3","Merlot","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Larose","Thompson - 5","Merlot","2014",4,"30","budburst","2014-4-30","120"
"Arterra","McIntyre","E","Sauvignon Blanc","2014",4,"26","budburst","2014-4-26","116"
"Arterra","McIntyre","F","Sauvignon Blanc","2014",4,"26","budburst","2014-4-26","116"
"Arterra","McIntyre","G","Gewurtztraminer","2014",4,"26","budburst","2014-4-26","116"
"Arterra","McIntyre","H","Pinot Gris","2014",4,"26","budburst","2014-4-26","116"
"Arterra","McIntyre","L","Malbec","2014",4,"26","budburst","2014-4-26","116"
"Arterra","NK_MIP","E","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","NK_MIP","F","Shiraz","2014",4,"28","budburst","2014-4-28","118"
"Arterra","NK_MIP","G","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Perfect Hedge","A","Viognier","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Perfect Hedge","B","Malbec","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Perfect Hedge","C","Shiraz","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Perfect Hedge","D","Merlot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Perfect Hedge","E","Cabernet Sauvignon","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Plut","B","Pinot Gris","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Plut","C","Malbec","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Plut","D","Petit Verdot","2014",4,"29","budburst","2014-4-29","119"
"Arterra","Plut","G","Merlot","2014",4,"27","budburst","2014-4-27","117"
"Arterra","Plut","H","Merlot","2014",4,"27","budburst","2014-4-27","117"
"Arterra","Sumac","A","Gewurtztraminer","2014",4,"27","budburst","2014-4-27","117"
"Arterra","Sumac","B","Gewurtztraminer","2014",4,"27","budburst","2014-4-27","117"
"Arterra","Sumac","C","Riesling","2014",4,"27","budburst","2014-4-27","117"
"Arterra","Sumac","D","Pinot Noir","2014",4,"27","budburst","2014-4-27","117"
"Arterra","Thomas","A","Viognier","2014",4,"28","budburst","2014-4-28","118"
"Arterra","Thomas","B","Chardonnay","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Thomas","C","Pinot Gris","2014",5,"03","budburst","2014-5-03","123"
"Arterra","Thomas","D","Pinot Gris","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Thomas","E","Chardonnay","2014",5,"01","budburst","2014-5-01","121"
"Arterra","Thomas","F","Chardonnay","2014",4,"30","budburst","2014-4-30","120"
"Arterra","Thomas","G","Pinot Gris","2014",5,"04","budburst","2014-5-04","124"
"Arterra","Thomas","H","Pinot Gris","2014",5,"03","budburst","2014-5-03","123"
"Arterra","Thomas","I","Chardonnay","2014",4,"28","budburst","2014-4-28","118"
"Arterra","Thomas","J","Pinot Gris","2014",4,"28","budburst","2014-4-28","118"
"Arterra","Thomas","L","Chardonnay","2014",5,"03","budburst","2014-5-03","123"
"Arterra","Thomas","M","Viognier","2014",5,"01","budburst","2014-5-01","121"
"Arterra","Thomas","N","Viognier","2014",5,"05","budburst","2014-5-05","125"
"Arterra","Thomas","O","Pinot Gris","2014",5,"04","budburst","2014-5-04","124"
"Arterra","Thomas","P","Pinot Gris","2014",5,"06","budburst","2014-5-06","126"
"Arterra","Thomas","Q","Pinot Gris","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Thomas","R","Pinot Noir","2014",5,"03","budburst","2014-5-03","123"
"Arterra","Thomas","S","Pinot Gris","2014",5,"03","budburst","2014-5-03","123"
"Arterra","Thomas ","K","Chardonnay","2014",5,"02","budburst","2014-5-02","122"
"Arterra","Whitetail","A","Semillon","2014",5,"01","budburst","2014-5-01","121"
"Arterra","Bearcub","A","Shiraz","2013",4,"25","budburst","2013-4-25","115"
"Arterra","Bearcub","B","Cabernet Sauvignon","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Bearcub","C","Cabernet Sauvignon","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Bearcub","D","Cabernet Sauvignon","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Bearcub","E","Cabernet Sauvignon","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Bearcub","F","Shiraz","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bearcub","G","Merlot","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Bearcub","H","Merlot","2013",5,"02","budburst","2013-5-02","122"
"Arterra","Bearcub","I","Cabernet Franc","2013",4,"26","budburst","2013-4-26","116"
"Arterra","Bearcub","J","Shiraz","2013",4,"27","budburst","2013-4-27","117"
"Arterra","Bearcub","K","Zinfandel","2013",4,"30","budburst","2013-4-30","120"
"Arterra","Bearcub","L","Pinot Noir","2013",4,"27","budburst","2013-4-27","117"
"Arterra","Bearcub","M","Sauvignon Blanc","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bearcub","N","Sauvignon Blanc","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bearcub","O","Shiraz","2013",4,"27","budburst","2013-4-27","117"
"Arterra","Bearcub","P","Pinot Noir","2013",4,"27","budburst","2013-4-27","117"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bearcub","R","Sauvignon Blanc","2013",4,"28","budburst","2013-4-28","118"
"Arterra","BSV1","4C","Merlot","2013",4,"29","budburst","2013-4-29","119"
"Arterra","BSV1","4D","Chardonnay","2013",4,"24","budburst","2013-4-24","114"
"Arterra","BSV1","4G","Cabernet Franc","2013",4,"23","budburst","2013-4-23","113"
"Arterra","BSV1","5A","Merlot","2013",4,"30","budburst","2013-4-30","120"
"Arterra","BSV1","5C","Chardonnay","2013",4,"22","budburst","2013-4-22","112"
"Arterra","BSV2","A","Shiraz","2013",4,"29","budburst","2013-4-29","119"
"Arterra","BSV2","A2","Cabernet Franc","2013",4,"23","budburst","2013-4-23","113"
"Arterra","BSV2","B","Merlot","2013",4,"27","budburst","2013-4-27","117"
"Arterra","BSV2","C","Shiraz","2013",4,"29","budburst","2013-4-29","119"
"Arterra","BSV2","D","Cabernet Sauvignon","2013",5,"01","budburst","2013-5-01","121"
"Arterra","BSV2","E","Merlot","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bullpine","A","Merlot","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bullpine","B","Merlot","2013",4,"27","budburst","2013-4-27","117"
"Arterra","Bullpine","C","Merlot","2013",5,"01","budburst","2013-5-01","121"
"Arterra","Bullpine","D","Merlot","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Bullpine","E","Shiraz","2013",4,"30","budburst","2013-4-30","120"
"Arterra","Bullpine","F","Merlot","2013",5,"01","budburst","2013-5-01","121"
"Arterra","Bullpine","G","Merlot","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Bullpine","H","Shiraz","2013",4,"30","budburst","2013-4-30","120"
"Arterra","Bullpine","I","Viognier","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Bullpine","K","Merlot","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Bullpine","L","Shiraz","2013",4,"30","budburst","2013-4-30","120"
"Arterra","Bullpine","M","Cabernet Sauvignon","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bullpine","N","Pinot Noir","2013",4,"27","budburst","2013-4-27","117"
"Arterra","Bullpine","O","Merlot","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bullpine","P","Cabernet Sauvignon","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bullpine","S","Cabernet Sauvignon","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bullpine","T","Cabernet Sauvignon","2013",4,"27","budburst","2013-4-27","117"
"Arterra","Bullpine","U","Merlot","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bullpine","V","Cabernet Sauvignon","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bullpine","W","Cabernet Sauvignon","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bullpine","X","Pinot Noir","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Bullpine","Y","Sauvignon Blanc","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Bullpine","Z1","Merlot","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Bullpine","Z2","Shiraz","2013",4,"27","budburst","2013-4-27","117"
"Arterra","Dark_Horse","A","Tempranillo","2013",4,"26","budburst","2013-4-26","116"
"Arterra","Dark_Horse","B","Chardonnay","2013",4,"27","budburst","2013-4-27","117"
"Arterra","Dark_Horse","C","Cabernet Sauvignon","2013",4,"30","budburst","2013-4-30","120"
"Arterra","Dark_Horse","D","Cabernet Franc","2013",4,"25","budburst","2013-4-25","115"
"Arterra","Dark_Horse","E","Chardonnay","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Dark_Horse","F","Merlot","2013",4,"30","budburst","2013-4-30","120"
"Arterra","Dark_Horse","G","Pinot Noir","2013",5,"01","budburst","2013-5-01","121"
"Arterra","Dark_Horse","H","Riesling","2013",4,"30","budburst","2013-4-30","120"
"Arterra","Dark_Horse","I","Pinot Blanc","2013",5,"01","budburst","2013-5-01","121"
"Arterra","Dark_Horse","J","Merlot","2013",4,"30","budburst","2013-4-30","120"
"Arterra","Dark_Horse","K","Merlot","2013",4,"28","budburst","2013-4-28","118"
"Arterra","Dark_Horse","L","Muscat","2013",4,"26","budburst","2013-4-26","116"
"Arterra","Dark_Horse","M","Marsanne","2013",5,"01","budburst","2013-5-01","121"
"Arterra","Dark_Horse","N","Chardonnay","2013",4,"22","budburst","2013-4-22","112"
"Arterra","Fairbrother","1","Merlot","2013",5,"02","budburst","2013-5-02","122"
"Arterra","Fairbrother","2","Merlot","2013",5,"01","budburst","2013-5-01","121"
"Arterra","Fairbrother ","3","Merlot","2013",5,"01","budburst","2013-5-01","121"
"Arterra","HMV","A","Fallow","2013",5,"01","budburst","2013-5-01","121"
"Arterra","HMV","B","Fallow","2013",4,"29","budburst","2013-4-29","119"
"Arterra","HMV","D","Fallow","2013",5,"01","budburst","2013-5-01","121"
"Arterra","HMV","E","Fallow","2013",4,"29","budburst","2013-4-29","119"
"Arterra","HMV","F1","Chardonnay","2013",4,"30","budburst","2013-4-30","120"
"Arterra","HMV","F2","Chardonnay","2013",4,"30","budburst","2013-4-30","120"
"Arterra","HMV","G1","Gewurtztraminer","2013",5,"01","budburst","2013-5-01","121"
"Arterra","HMV","G2","Gewurtztraminer","2013",5,"01","budburst","2013-5-01","121"
"Arterra","HMV","H","Chardonnay","2013",4,"24","budburst","2013-4-24","114"
"Arterra","HMV","J","Chardonnay","2013",4,"24","budburst","2013-4-24","114"
"Arterra","HMV","K","Gewurtztraminer","2013",4,"30","budburst","2013-4-30","120"
"Arterra","HMV","M","Muscat","2013",4,"30","budburst","2013-4-30","120"
"Arterra","HMV","N","Gamay Noir","2013",5,"01","budburst","2013-5-01","121"
"Arterra","HMV","O","Pinot Noir","2013",5,"01","budburst","2013-5-01","121"
"Arterra","HMV","P","Gewurtztraminer","2013",4,"30","budburst","2013-4-30","120"
"Arterra","HMV","Q","Gewurtztraminer","2013",4,"30","budburst","2013-4-30","120"
"Arterra","HMV","R","Pinot Blanc","2013",5,"03","budburst","2013-5-03","123"
"Arterra","HMV","S","Gewurtztraminer","2013",4,"29","budburst","2013-4-29","119"
"Arterra","HMV","T","Gewurtztraminer","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Jentsch","A","Merlot","2013",4,"30","budburst","2013-4-30","120"
"Arterra","Jentsch","B","Pinot Noir","2013",4,"30","budburst","2013-4-30","120"
"Arterra","Jentsch","C","Pinot Gris","2013",5,"01","budburst","2013-5-01","121"
"Arterra","Jentsch","D","Gewurtztraminer","2013",5,"01","budburst","2013-5-01","121"
"Arterra","Jentsch","E","Cabernet Franc","2013",4,"29","budburst","2013-4-29","119"
"Arterra","JTV","A","Riesling","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Larose","Souto - 1","Cabernet Franc","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Larose","Souto - 2","Merlot","2013",4,"30","budburst","2013-4-30","120"
"Arterra","Larose","Souto - 3","Merlot","2013",4,"29","budburst","2013-4-29","119"
"Arterra","Larose","Souto - 4","Merlot","2013",4,"30","budburst","2013-4-30","120"
