"company","vineyard","block","variety","year","month","day","event","dates","dayofyear"
"Arterra","Plut","G","Merlot","2011",9,"05","veraison","2011-9-05","248"
"Arterra","Plut","H","Merlot","2011",8,"26","veraison","2011-8-26","238"
"Arterra","Sumac","A","Gewurtztraminer","2011",8,"26","veraison","2011-8-26","238"
"Arterra","Sumac","B","Gewurtztraminer","2011",8,"31","veraison","2011-8-31","243"
"Arterra","Sumac","C","Riesling","2011",9,"01","veraison","2011-9-01","244"
"Arterra","Sumac","D","Pinot Noir","2011",9,"02","veraison","2011-9-02","245"
"Arterra","Thomas","A","Viognier","2011",8,"30","veraison","2011-8-30","242"
"Arterra","Thomas","B","Chardonnay","2011",8,"25","veraison","2011-8-25","237"
"Arterra","Thomas","D","Pinot Gris","2011",8,"27","veraison","2011-8-27","239"
"Arterra","Thomas","E","Chardonnay","2011",8,"25","veraison","2011-8-25","237"
"Arterra","Thomas","F","Chardonnay","2011",8,"27","veraison","2011-8-27","239"
"Arterra","Thomas","G","Pinot Gris","2011",8,"30","veraison","2011-8-30","242"
"Arterra","Thomas","H","Pinot Gris","2011",9,"05","veraison","2011-9-05","248"
"Arterra","Thomas","I","Chardonnay","2011",9,"02","veraison","2011-9-02","245"
"Arterra","Thomas","J","Pinot Gris","2011",8,"30","veraison","2011-8-30","242"
"Arterra","Thomas","L","Chardonnay","2011",9,"01","veraison","2011-9-01","244"
"Arterra","Thomas","M","Viognier","2011",9,"02","veraison","2011-9-02","245"
"Arterra","Thomas","N","Viognier","2011",8,"31","veraison","2011-8-31","243"
"Arterra","Thomas","O","Pinot Gris","2011",9,"03","veraison","2011-9-03","246"
"Arterra","Thomas","P","Pinot Gris","2011",9,"05","veraison","2011-9-05","248"
"Arterra","Thomas","Q","Pinot Gris","2011",9,"01","veraison","2011-9-01","244"
"Arterra","Whitetail","A","Semillon","2011",8,"29","veraison","2011-8-29","241"
"Arterra","Whitetail","B","Riesling","2011",9,"02","veraison","2011-9-02","245"
"Arterra","Whitetail","C","Chardonnay","2011",9,"27","veraison","2011-9-27","270"
"Arterra","Whitetail","D","Sauvignon Blanc","2011",9,"29","veraison","2011-9-29","272"
"Arterra","Whitetail","E","Sauvignon Blanc","2011",9,"10","veraison","2011-9-10","253"
"Arterra","Bearcub","A","Shiraz","2010",8,"21","veraison","2010-8-21","233"
"Arterra","Bearcub","B","Cabernet Sauvignon","2010",8,"26","veraison","2010-8-26","238"
"Arterra","Bearcub","C","Cabernet Sauvignon","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Bearcub","D","Cabernet Sauvignon","2010",8,"27","veraison","2010-8-27","239"
"Arterra","Bearcub","E","Cabernet Sauvignon","2010",8,"27","veraison","2010-8-27","239"
"Arterra","Bearcub","G","Merlot","2010",8,"22","veraison","2010-8-22","234"
"Arterra","Bearcub","H","Merlot","2010",8,"25","veraison","2010-8-25","237"
"Arterra","Bearcub","I","Cabernet Franc","2010",8,"30","veraison","2010-8-30","242"
"Arterra","Bearcub","J","Shiraz","2010",8,"17","veraison","2010-8-17","229"
"Arterra","Bearcub","K","Zinfandel","2010",8,"21","veraison","2010-8-21","233"
"Arterra","Bearcub","L","Pinot Noir","2010",8,"20","veraison","2010-8-20","232"
"Arterra","Bearcub","M","Sauvignon Blanc","2010",8,"18","veraison","2010-8-18","230"
"Arterra","Bearcub","N","Sauvignon Blanc","2010",8,"18","veraison","2010-8-18","230"
"Arterra","Bearcub","P","Pinot Noir","2010",8,"20","veraison","2010-8-20","232"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2010",8,"26","veraison","2010-8-26","238"
"Arterra","Bearcub","R","Sauvignon Blanc","2010",8,"19","veraison","2010-8-19","231"
"Arterra","Bullpine","A","Merlot","2010",8,"27","veraison","2010-8-27","239"
"Arterra","Bullpine","B","Merlot","2010",8,"22","veraison","2010-8-22","234"
"Arterra","Bullpine","C","Merlot","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Bullpine","D","Merlot","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Bullpine","E","Shiraz","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Bullpine","F","Merlot","2010",8,"26","veraison","2010-8-26","238"
"Arterra","Bullpine","G","Merlot","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Bullpine","H","Shiraz","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Bullpine","I","Viognier","2010",8,"25","veraison","2010-8-25","237"
"Arterra","Bullpine","J","Merlot","2010",8,"16","veraison","2010-8-16","228"
"Arterra","Bullpine","K","Merlot","2010",8,"22","veraison","2010-8-22","234"
"Arterra","Bullpine","L","Shiraz","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Bullpine","M","Cabernet Sauvignon","2010",8,"18","veraison","2010-8-18","230"
"Arterra","Bullpine","N","Pinot Noir","2010",8,"19","veraison","2010-8-19","231"
"Arterra","Bullpine","O","Merlot","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Bullpine","P","Cabernet Sauvignon","2010",8,"28","veraison","2010-8-28","240"
"Arterra","Bullpine","R","Cabernet Sauvignon","2010",8,"17","veraison","2010-8-17","229"
"Arterra","Bullpine","S","Cabernet Sauvignon","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Bullpine","T","Cabernet Sauvignon","2010",8,"22","veraison","2010-8-22","234"
"Arterra","Bullpine","U","Merlot","2010",8,"21","veraison","2010-8-21","233"
"Arterra","Bullpine","V","Cabernet Sauvignon","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Bullpine","W","Cabernet Sauvignon","2010",8,"22","veraison","2010-8-22","234"
"Arterra","Bullpine","X","Pinot Noir","2010",8,"18","veraison","2010-8-18","230"
"Arterra","Bullpine","Y","Sauvignon Blanc","2010",8,"20","veraison","2010-8-20","232"
"Arterra","Bullpine","Z1","Merlot","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Dark_Horse","A","Tempranillo","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Dark_Horse","B","Chardonnay","2010",8,"19","veraison","2010-8-19","231"
"Arterra","Dark_Horse","C","Cabernet Sauvignon","2010",8,"30","veraison","2010-8-30","242"
"Arterra","Dark_Horse","D","Cabernet Franc","2010",8,"29","veraison","2010-8-29","241"
"Arterra","Dark_Horse","E","Chardonnay","2010",8,"19","veraison","2010-8-19","231"
"Arterra","Dark_Horse","F","Merlot","2010",8,"20","veraison","2010-8-20","232"
"Arterra","Dark_Horse","G","Pinot Noir","2010",8,"17","veraison","2010-8-17","229"
"Arterra","Dark_Horse","H","Riesling","2010",8,"26","veraison","2010-8-26","238"
"Arterra","Dark_Horse","I","Pinot Blanc","2010",8,"19","veraison","2010-8-19","231"
"Arterra","Dark_Horse","J","Merlot","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Dark_Horse","K","Merlot","2010",8,"20","veraison","2010-8-20","232"
"Arterra","Dark_Horse","L","Muscat","2010",8,"28","veraison","2010-8-28","240"
"Arterra","Dark_Horse","M","Marsanne","2010",8,"28","veraison","2010-8-28","240"
"Arterra","Dark_Horse","N","Chardonnay","2010",8,"27","veraison","2010-8-27","239"
"Arterra","Driver","1","Merlot","2010",8,"20","veraison","2010-8-20","232"
"Arterra","Driver","2","Merlot","2010",8,"19","veraison","2010-8-19","231"
"Arterra","Driver","3","Shiraz","2010",8,"17","veraison","2010-8-17","229"
"Arterra","Fairbrother","1","Merlot","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Fairbrother","2","Merlot","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Fairbrother ","3","Merlot","2010",8,"19","veraison","2010-8-19","231"
"Arterra","HMV","A","Fallow","2010",8,"24","veraison","2010-8-24","236"
"Arterra","HMV","B","Fallow","2010",8,"30","veraison","2010-8-30","242"
"Arterra","HMV","D","Fallow","2010",8,"27","veraison","2010-8-27","239"
"Arterra","HMV","E","Fallow","2010",8,"30","veraison","2010-8-30","242"
"Arterra","HMV","F1","Chardonnay","2010",8,"27","veraison","2010-8-27","239"
"Arterra","HMV","F2","Chardonnay","2010",8,"31","veraison","2010-8-31","243"
"Arterra","HMV","G1","Gewurtztraminer","2010",8,"30","veraison","2010-8-30","242"
"Arterra","HMV","G2","Gewurtztraminer","2010",8,"31","veraison","2010-8-31","243"
"Arterra","HMV","H","Chardonnay","2010",8,"27","veraison","2010-8-27","239"
"Arterra","HMV","J","Chardonnay","2010",9,"04","veraison","2010-9-04","247"
"Arterra","HMV","K","Gewurtztraminer","2010",9,"06","veraison","2010-9-06","249"
"Arterra","HMV","M","Muscat","2010",9,"06","veraison","2010-9-06","249"
"Arterra","HMV","N","Gamay Noir","2010",9,"02","veraison","2010-9-02","245"
"Arterra","HMV","O","Pinot Noir","2010",9,"08","veraison","2010-9-08","251"
"Arterra","HMV","P","Gewurtztraminer","2010",9,"01","veraison","2010-9-01","244"
"Arterra","HMV","Q","Gewurtztraminer","2010",8,"31","veraison","2010-8-31","243"
"Arterra","HMV","R","Pinot Blanc","2010",9,"07","veraison","2010-9-07","250"
"Arterra","HMV","S","Gewurtztraminer","2010",9,"01","veraison","2010-9-01","244"
"Arterra","HMV","T","Gewurtztraminer","2010",9,"01","veraison","2010-9-01","244"
"Arterra","Jentsch","B","Pinot Noir","2010",8,"27","veraison","2010-8-27","239"
"Arterra","Jentsch","C","Pinot Gris","2010",8,"27","veraison","2010-8-27","239"
"Arterra","Jentsch","D","Gewurtztraminer","2010",8,"27","veraison","2010-8-27","239"
"Arterra","Jentsch","E","Cabernet Franc","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Larose","Souto - 1","Cabernet Franc","2010",8,"26","veraison","2010-8-26","238"
"Arterra","Larose","Souto - 2","Merlot","2010",8,"26","veraison","2010-8-26","238"
"Arterra","Larose","Souto - 3","Merlot","2010",8,"27","veraison","2010-8-27","239"
"Arterra","Larose","Souto - 4","Merlot","2010",8,"20","veraison","2010-8-20","232"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2010",8,"20","veraison","2010-8-20","232"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2010",9,"14","veraison","2010-9-14","257"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2010",8,"28","veraison","2010-8-28","240"
"Arterra","Larose","Thompson - 1","Petit Verdot","2010",8,"28","veraison","2010-8-28","240"
"Arterra","Larose","Thompson - 3","Merlot","2010",8,"13","veraison","2010-8-13","225"
"Arterra","Larose","Thompson - 5","Merlot","2010",8,"28","veraison","2010-8-28","240"
"Arterra","McIntyre","E","Sauvignon Blanc","2010",8,"19","veraison","2010-8-19","231"
"Arterra","McIntyre","F","Sauvignon Blanc","2010",8,"20","veraison","2010-8-20","232"
"Arterra","McIntyre","G","Gewurtztraminer","2010",8,"17","veraison","2010-8-17","229"
"Arterra","McIntyre","H","Pinot Gris","2010",8,"21","veraison","2010-8-21","233"
"Arterra","McIntyre","J","Chardonnay","2010",8,"19","veraison","2010-8-19","231"
"Arterra","McIntyre","K","Petit Verdot","2010",8,"17","veraison","2010-8-17","229"
"Arterra","McIntyre","L","Malbec","2010",8,"20","veraison","2010-8-20","232"
"Arterra","NK_MIP","A","Merlot","2010",9,"08","veraison","2010-9-08","251"
"Arterra","NK_MIP","B","Cabernet Sauvignon","2010",9,"08","veraison","2010-9-08","251"
"Arterra","NK_MIP","C","Shiraz","2010",9,"11","veraison","2010-9-11","254"
"Arterra","NK_MIP","E","Merlot","2010",8,"31","veraison","2010-8-31","243"
"Arterra","NK_MIP","F","Shiraz","2010",8,"25","veraison","2010-8-25","237"
"Arterra","NK_MIP","G","Merlot","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Perfect Hedge","A","Viognier","2010",8,"22","veraison","2010-8-22","234"
"Arterra","Perfect Hedge","B","Malbec","2010",8,"25","veraison","2010-8-25","237"
"Arterra","Perfect Hedge","C","Shiraz","2010",8,"26","veraison","2010-8-26","238"
"Arterra","Perfect Hedge","D","Merlot","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Perfect Hedge","E","Cabernet Sauvignon","2010",8,"22","veraison","2010-8-22","234"
"Arterra","Plut","A","Chardonnay","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Plut","B","Pinot Gris","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Plut","C","Malbec","2010",8,"26","veraison","2010-8-26","238"
"Arterra","Plut","D","Petit Verdot","2010",9,"02","veraison","2010-9-02","245"
"Arterra","Plut","G","Merlot","2010",9,"03","veraison","2010-9-03","246"
"Arterra","Plut","H","Merlot","2010",8,"22","veraison","2010-8-22","234"
"Arterra","Sumac","A","Gewurtztraminer","2010",8,"22","veraison","2010-8-22","234"
"Arterra","Thomas","A","Viognier","2010",8,"25","veraison","2010-8-25","237"
"Arterra","Thomas","B","Chardonnay","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Thomas","D","Pinot Gris","2010",8,"20","veraison","2010-8-20","232"
"Arterra","Thomas","E","Chardonnay","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Thomas","F","Chardonnay","2010",8,"25","veraison","2010-8-25","237"
"Arterra","Thomas","G","Pinot Gris","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Thomas","H","Pinot Gris","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Thomas","I","Chardonnay","2010",8,"23","veraison","2010-8-23","235"
"Arterra","Thomas","J","Pinot Gris","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Thomas","L","Chardonnay","2010",8,"26","veraison","2010-8-26","238"
"Arterra","Thomas","M","Viognier","2010",8,"28","veraison","2010-8-28","240"
"Arterra","Thomas","N","Viognier","2010",9,"01","veraison","2010-9-01","244"
"Arterra","Thomas","O","Pinot Gris","2010",9,"01","veraison","2010-9-01","244"
"Arterra","Thomas","P","Pinot Gris","2010",9,"07","veraison","2010-9-07","250"
"Arterra","Thomas","Q","Pinot Gris","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Whitetail","A","Semillon","2010",8,"24","veraison","2010-8-24","236"
"Arterra","Bearcub","A","Shiraz","2009",8,"10","veraison","2009-8-10","222"
"Arterra","Bearcub","B","Cabernet Sauvignon","2009",8,"22","veraison","2009-8-22","234"
"Arterra","Bearcub","C","Cabernet Sauvignon","2009",8,"17","veraison","2009-8-17","229"
"Arterra","Bearcub","D","Cabernet Sauvignon","2009",8,"17","veraison","2009-8-17","229"
"Arterra","Bearcub","E","Cabernet Sauvignon","2009",8,"17","veraison","2009-8-17","229"
"Arterra","Bearcub","F","Shiraz","2009",8,"11","veraison","2009-8-11","223"
"Arterra","Bearcub","G","Merlot","2009",8,"12","veraison","2009-8-12","224"
"Arterra","Bearcub","H","Merlot","2009",8,"16","veraison","2009-8-16","228"
"Arterra","Bearcub","I","Cabernet Franc","2009",8,"23","veraison","2009-8-23","235"
"Arterra","Bearcub","J","Shiraz","2009",8,"05","veraison","2009-8-05","217"
"Arterra","Bearcub","K","Zinfandel","2009",8,"13","veraison","2009-8-13","225"
"Arterra","Bearcub","L","Pinot Noir","2009",8,"08","veraison","2009-8-08","220"
"Arterra","Bearcub","M","Sauvignon Blanc","2009",8,"05","veraison","2009-8-05","217"
"Arterra","Bearcub","N","Sauvignon Blanc","2009",8,"05","veraison","2009-8-05","217"
"Arterra","Bearcub","O","Shiraz","2009",8,"07","veraison","2009-8-07","219"
"Arterra","Bearcub","P","Pinot Noir","2009",8,"07","veraison","2009-8-07","219"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2009",8,"17","veraison","2009-8-17","229"
"Arterra","Bearcub","R","Sauvignon Blanc","2009",8,"07","veraison","2009-8-07","219"
"Arterra","Bullpine","A","Merlot","2009",8,"12","veraison","2009-8-12","224"
"Arterra","Bullpine","B","Merlot","2009",8,"12","veraison","2009-8-12","224"
"Arterra","Bullpine","C","Merlot","2009",8,"14","veraison","2009-8-14","226"
"Arterra","Bullpine","D","Merlot","2009",8,"13","veraison","2009-8-13","225"
"Arterra","Bullpine","E","Shiraz","2009",8,"11","veraison","2009-8-11","223"
"Arterra","Bullpine","F","Merlot","2009",8,"14","veraison","2009-8-14","226"
"Arterra","Bullpine","G","Merlot","2009",8,"13","veraison","2009-8-13","225"
"Arterra","Bullpine","H","Shiraz","2009",8,"11","veraison","2009-8-11","223"
"Arterra","Bullpine","I","Viognier","2009",8,"16","veraison","2009-8-16","228"
"Arterra","Bullpine","J","Merlot","2009",8,"07","veraison","2009-8-07","219"
"Arterra","Bullpine","K","Merlot","2009",8,"11","veraison","2009-8-11","223"
"Arterra","Bullpine","L","Shiraz","2009",8,"10","veraison","2009-8-10","222"
"Arterra","Bullpine","M","Cabernet Sauvignon","2009",8,"08","veraison","2009-8-08","220"
"Arterra","Bullpine","N","Pinot Noir","2009",8,"06","veraison","2009-8-06","218"
"Arterra","Bullpine","O","Merlot","2009",8,"14","veraison","2009-8-14","226"
"Arterra","Bullpine","P","Cabernet Sauvignon","2009",8,"17","veraison","2009-8-17","229"
"Arterra","Bullpine","R","Cabernet Sauvignon","2009",8,"07","veraison","2009-8-07","219"
"Arterra","Bullpine","S","Cabernet Sauvignon","2009",8,"15","veraison","2009-8-15","227"
"Arterra","Bullpine","T","Cabernet Sauvignon","2009",8,"14","veraison","2009-8-14","226"
"Arterra","Bullpine","U","Merlot","2009",8,"12","veraison","2009-8-12","224"
"Arterra","Bullpine","V","Cabernet Sauvignon","2009",8,"15","veraison","2009-8-15","227"
"Arterra","Bullpine","W","Cabernet Sauvignon","2009",8,"14","veraison","2009-8-14","226"
"Arterra","Bullpine","X","Pinot Noir","2009",8,"08","veraison","2009-8-08","220"
"Arterra","Bullpine","Y","Sauvignon Blanc","2009",8,"05","veraison","2009-8-05","217"
"Arterra","Bullpine","Z1","Merlot","2009",8,"15","veraison","2009-8-15","227"
"Arterra","Driver","1","Merlot","2009",8,"09","veraison","2009-8-09","221"
"Arterra","Driver","2","Merlot","2009",8,"09","veraison","2009-8-09","221"
"Arterra","HMV","A","Fallow","2009",8,"20","veraison","2009-8-20","232"
"Arterra","HMV","B","Fallow","2009",8,"20","veraison","2009-8-20","232"
"Arterra","HMV","D","Fallow","2009",8,"20","veraison","2009-8-20","232"
"Arterra","HMV","E","Fallow","2009",8,"20","veraison","2009-8-20","232"
"Arterra","HMV","F1","Chardonnay","2009",8,"20","veraison","2009-8-20","232"
"Arterra","HMV","F2","Chardonnay","2009",8,"20","veraison","2009-8-20","232"
"Arterra","HMV","G1","Gewurtztraminer","2009",8,"20","veraison","2009-8-20","232"
"Arterra","HMV","G2","Gewurtztraminer","2009",8,"20","veraison","2009-8-20","232"
"Arterra","HMV","H","Chardonnay","2009",8,"14","veraison","2009-8-14","226"
"Arterra","HMV","J","Chardonnay","2009",8,"14","veraison","2009-8-14","226"
"Arterra","HMV","K","Gewurtztraminer","2009",8,"17","veraison","2009-8-17","229"
"Arterra","HMV","M","Muscat","2009",8,"23","veraison","2009-8-23","235"
"Arterra","HMV","N","Gamay Noir","2009",8,"17","veraison","2009-8-17","229"
"Arterra","HMV","O","Pinot Noir","2009",8,"17","veraison","2009-8-17","229"
"Arterra","HMV","P","Gewurtztraminer","2009",8,"18","veraison","2009-8-18","230"
"Arterra","HMV","Q","Gewurtztraminer","2009",8,"20","veraison","2009-8-20","232"
"Arterra","HMV","R","Pinot Blanc","2009",8,"20","veraison","2009-8-20","232"
"Arterra","HMV","S","Gewurtztraminer","2009",8,"20","veraison","2009-8-20","232"
"Arterra","HMV","T","Gewurtztraminer","2009",8,"20","veraison","2009-8-20","232"
"Arterra","Larose","Souto - 3","Merlot","2009",8,"11","veraison","2009-8-11","223"
"Arterra","Larose","Souto - 4","Merlot","2009",8,"15","veraison","2009-8-15","227"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2009",8,"24","veraison","2009-8-24","236"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2009",8,"23","veraison","2009-8-23","235"
"Arterra","Larose","Thompson - 1","Petit Verdot","2009",8,"25","veraison","2009-8-25","237"
"Arterra","Larose","Thompson - 2","Malbec","2009",8,"21","veraison","2009-8-21","233"
"Arterra","Larose","Thompson - 3","Merlot","2009",8,"10","veraison","2009-8-10","222"
"Arterra","Larose","Thompson - 4","Merlot","2009",8,"16","veraison","2009-8-16","228"
"Arterra","Larose","Thompson - 5","Merlot","2009",8,"21","veraison","2009-8-21","233"
"Arterra","McIntyre","E","Sauvignon Blanc","2009",8,"10","veraison","2009-8-10","222"
"Arterra","McIntyre","F","Sauvignon Blanc","2009",8,"12","veraison","2009-8-12","224"
"Arterra","McIntyre","G","Gewurtztraminer","2009",8,"07","veraison","2009-8-07","219"
"Arterra","McIntyre","H","Pinot Gris","2009",8,"20","veraison","2009-8-20","232"
"Arterra","McIntyre","J","Chardonnay","2009",8,"10","veraison","2009-8-10","222"
"Arterra","McIntyre","K","Petit Verdot","2009",8,"07","veraison","2009-8-07","219"
"Arterra","McIntyre","L","Malbec","2009",8,"09","veraison","2009-8-09","221"
"Arterra","NK_MIP","E","Merlot","2009",8,"15","veraison","2009-8-15","227"
"Arterra","Plut","B","Pinot Gris","2009",8,"13","veraison","2009-8-13","225"
"Arterra","Plut","G","Merlot","2009",8,"16","veraison","2009-8-16","228"
"Arterra","Plut","H","Merlot","2009",8,"11","veraison","2009-8-11","223"
"Arterra","Sumac","A","Gewurtztraminer","2009",8,"10","veraison","2009-8-10","222"
"Arterra","Thomas","A","Viognier","2009",8,"10","veraison","2009-8-10","222"
"Arterra","Thomas","B","Chardonnay","2009",8,"12","veraison","2009-8-12","224"
"Arterra","Thomas","C","Pinot Gris","2009",8,"12","veraison","2009-8-12","224"
"Arterra","Thomas","D","Pinot Gris","2009",8,"05","veraison","2009-8-05","217"
"Arterra","Thomas","E","Chardonnay","2009",8,"12","veraison","2009-8-12","224"
"Arterra","Thomas","F","Chardonnay","2009",8,"12","veraison","2009-8-12","224"
"Arterra","Thomas","G","Pinot Gris","2009",8,"11","veraison","2009-8-11","223"
"Arterra","Thomas","H","Pinot Gris","2009",8,"07","veraison","2009-8-07","219"
"Arterra","Thomas","I","Chardonnay","2009",8,"03","veraison","2009-8-03","215"
"Arterra","Thomas","J","Pinot Gris","2009",8,"11","veraison","2009-8-11","223"
"Arterra","Thomas","L","Chardonnay","2009",8,"15","veraison","2009-8-15","227"
"Arterra","Thomas","M","Viognier","2009",8,"11","veraison","2009-8-11","223"
"Arterra","Thomas","N","Viognier","2009",8,"15","veraison","2009-8-15","227"
"Arterra","Thomas","O","Pinot Gris","2009",8,"15","veraison","2009-8-15","227"
"Arterra","Thomas","P","Pinot Gris","2009",8,"15","veraison","2009-8-15","227"
"Arterra","Thomas","Q","Pinot Gris","2009",8,"13","veraison","2009-8-13","225"
"Arterra","Thomas","S","Pinot Gris","2009",8,"15","veraison","2009-8-15","227"
"Arterra","Whitetail","A","Semillon","2009",8,"11","veraison","2009-8-11","223"
"Arterra","Bearcub","A","Shiraz","2008",8,"12","veraison","2008-8-12","225"
"Arterra","Bearcub","B","Cabernet Sauvignon","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bearcub","C","Cabernet Sauvignon","2008",8,"09","veraison","2008-8-09","222"
"Arterra","Bearcub","D","Cabernet Sauvignon","2008",8,"16","veraison","2008-8-16","229"
"Arterra","Bearcub","E","Cabernet Sauvignon","2008",8,"16","veraison","2008-8-16","229"
"Arterra","Bearcub","F","Shiraz","2008",8,"09","veraison","2008-8-09","222"
"Arterra","Bearcub","G","Merlot","2008",8,"14","veraison","2008-8-14","227"
"Arterra","Bearcub","H","Merlot","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bearcub","I","Cabernet Franc","2008",8,"17","veraison","2008-8-17","230"
"Arterra","Bearcub","J","Shiraz","2008",8,"10","veraison","2008-8-10","223"
"Arterra","Bearcub","K","Zinfandel","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bearcub","L","Pinot Noir","2008",8,"14","veraison","2008-8-14","227"
"Arterra","Bearcub","M","Sauvignon Blanc","2008",8,"09","veraison","2008-8-09","222"
"Arterra","Bearcub","N","Sauvignon Blanc","2008",8,"09","veraison","2008-8-09","222"
"Arterra","Bearcub","O","Shiraz","2008",8,"10","veraison","2008-8-10","223"
"Arterra","Bearcub","P","Pinot Noir","2008",8,"14","veraison","2008-8-14","227"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2008",8,"17","veraison","2008-8-17","230"
"Arterra","Bearcub","R","Sauvignon Blanc","2008",8,"10","veraison","2008-8-10","223"
"Arterra","BSV2","A","Shiraz","2008",8,"19","veraison","2008-8-19","232"
"Arterra","BSV2","B","Merlot","2008",8,"16","veraison","2008-8-16","229"
"Arterra","BSV2","C","Shiraz","2008",8,"19","veraison","2008-8-19","232"
"Arterra","BSV2","D","Cabernet Sauvignon","2008",8,"16","veraison","2008-8-16","229"
"Arterra","BSV2","E","Merlot","2008",8,"18","veraison","2008-8-18","231"
"Arterra","Bullpine","A","Merlot","2008",8,"16","veraison","2008-8-16","229"
"Arterra","Bullpine","B","Merlot","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bullpine","C","Merlot","2008",8,"16","veraison","2008-8-16","229"
"Arterra","Bullpine","D","Merlot","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bullpine","E","Shiraz","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bullpine","F","Merlot","2008",8,"16","veraison","2008-8-16","229"
"Arterra","Bullpine","G","Merlot","2008",8,"16","veraison","2008-8-16","229"
"Arterra","Bullpine","H","Shiraz","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bullpine","I","Viognier","2008",8,"17","veraison","2008-8-17","230"
"Arterra","Bullpine","J","Merlot","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bullpine","K","Merlot","2008",8,"16","veraison","2008-8-16","229"
"Arterra","Bullpine","L","Shiraz","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bullpine","M","Cabernet Sauvignon","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bullpine","N","Pinot Noir","2008",8,"14","veraison","2008-8-14","227"
"Arterra","Bullpine","O","Merlot","2008",8,"18","veraison","2008-8-18","231"
"Arterra","Bullpine","P","Cabernet Sauvignon","2008",8,"17","veraison","2008-8-17","230"
"Arterra","Bullpine","R","Cabernet Sauvignon","2008",8,"13","veraison","2008-8-13","226"
"Arterra","Bullpine","S","Cabernet Sauvignon","2008",8,"18","veraison","2008-8-18","231"
"Arterra","Bullpine","T","Cabernet Sauvignon","2008",8,"13","veraison","2008-8-13","226"
"Arterra","Bullpine","U","Merlot","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bullpine","V","Cabernet Sauvignon","2008",8,"17","veraison","2008-8-17","230"
"Arterra","Bullpine","W","Cabernet Sauvignon","2008",8,"14","veraison","2008-8-14","227"
"Arterra","Bullpine","X","Pinot Noir","2008",8,"12","veraison","2008-8-12","225"
"Arterra","Bullpine","Y","Sauvignon Blanc","2008",8,"09","veraison","2008-8-09","222"
"Arterra","Bullpine","Z1","Merlot","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Bullpine","Z2","Shiraz","2008",8,"14","veraison","2008-8-14","227"
"Arterra","Driver","1","Merlot","2008",8,"15","veraison","2008-8-15","228"
"Arterra","Driver","2","Merlot","2008",8,"15","veraison","2008-8-15","228"
"Arterra","HMV","A","Fallow","2008",8,"16","veraison","2008-8-16","229"
"Arterra","HMV","B","Fallow","2008",8,"20","veraison","2008-8-20","233"
"Arterra","HMV","D","Fallow","2008",8,"16","veraison","2008-8-16","229"
"Arterra","HMV","E","Fallow","2008",8,"15","veraison","2008-8-15","228"
"Arterra","HMV","F1","Chardonnay","2008",8,"16","veraison","2008-8-16","229"
"Arterra","HMV","F2","Chardonnay","2008",8,"17","veraison","2008-8-17","230"
